order_id,product_id,quantity,unit_price_eur,unit_cost_eur,discount_pct
ORD-082239,PRD-0078,6,406.94,323.62,2
ORD-082239,PRD-0703,9,1029.28,584.42,0
ORD-082240,PRD-0080,3,157.44,117.5,0
ORD-082240,PRD-0290,3,1009.03,879.96,0
ORD-082241,PRD-0211,2,832.37,765.82,0
ORD-082241,PRD-0430,4,6774.49,5108.44,0
ORD-082241,PRD-0108,5,245.19,182.54,0
ORD-082241,PRD-0511,1,137.02,91.65,0
ORD-082242,PRD-0175,5,426.36,330.89,0
ORD-082243,PRD-0286,13,1020.26,1412.39,36
ORD-082243,PRD-0740,3,113.96,56.99,0
ORD-082244,PRD-0223,6,2630.86,2326.74,2
ORD-082245,PRD-0711,6,1636.08,1103.97,0
ORD-082245,PRD-0738,1,1801.42,954.18,0
ORD-082245,PRD-0292,5,1056.06,987.79,0
ORD-082246,PRD-0537,2,133.44,85.76,0
ORD-082247,PRD-0074,4,152.9,124.23,0
ORD-082247,PRD-0421,1,11110.26,7670.58,2
ORD-082247,PRD-0770,7,1357.74,772.94,0
ORD-082248,PRD-0742,6,1317.13,695.05,0
ORD-082249,PRD-0122,5,425.86,307.44,0
ORD-082249,PRD-0758,11,1030.2,563.81,0
ORD-082250,PRD-0641,3,740.96,526.28,0
ORD-082250,PRD-0138,6,153.8,119.66,0
ORD-082251,PRD-0610,2,324.06,237.12,0
ORD-082251,PRD-0110,6,285.02,212.29,0
ORD-082251,PRD-0607,4,610.88,470.65,0
ORD-082252,PRD-0329,1,3278.64,2839.57,0
ORD-082253,PRD-0537,1,130.77,85.76,2
ORD-082254,PRD-0748,2,279.74,192.51,2
ORD-082255,PRD-0550,6,170.59,111.36,0
ORD-082255,PRD-0500,1,180.34,123.54,2
ORD-082256,PRD-0508,10,13.8,10.4,2
ORD-082256,PRD-0660,3,422.09,321.52,0
ORD-082256,PRD-0074,5,152.9,124.23,0
ORD-082257,PRD-0484,5,156.23,108.25,0
ORD-082257,PRD-0426,9,3092.27,2114.14,0
ORD-082257,PRD-0549,7,18.1,13.45,0
ORD-082258,PRD-0242,3,2304.11,3140.7,33
ORD-082258,PRD-0006,8,359.44,282.51,0
ORD-082258,PRD-0739,7,986.73,557.07,0
ORD-082259,PRD-0630,1,656.11,497.34,2
ORD-082260,PRD-0714,2,1133.95,682.21,2
ORD-082260,PRD-0410,4,6745.9,4413.71,0
ORD-082261,PRD-0618,5,281.97,204.66,0
ORD-082262,PRD-0007,7,180.66,141.28,0
ORD-082263,PRD-0615,3,343.05,252.68,0
ORD-082264,PRD-0158,8,232.29,167.85,0
ORD-082264,PRD-0715,1,1842.61,1285.27,0
ORD-082265,PRD-0449,8,107.99,75.13,0
ORD-082265,PRD-0013,7,194.82,155.95,2
ORD-082265,PRD-0243,11,960.17,1465.47,39
ORD-082265,PRD-0646,5,389.57,302.56,0
ORD-082266,PRD-0702,1,999.78,676.75,0
ORD-082266,PRD-0662,7,74.47,56.09,2
ORD-082266,PRD-0335,1,10366.88,7412.55,0
ORD-082267,PRD-0379,2,3883.76,2598.45,2
ORD-082267,PRD-0187,5,331.41,425.23,30
ORD-082268,PRD-0287,4,231.05,336.49,37
ORD-082268,PRD-0054,7,192.51,155.25,2
ORD-082268,PRD-0175,1,426.36,330.89,0
ORD-082268,PRD-0020,3,224.87,182.5,2
ORD-082269,PRD-0064,7,209.67,169.77,2
ORD-082269,PRD-0558,5,72.17,50.17,2
ORD-082270,PRD-0678,7,65.1,49.25,2
ORD-082271,PRD-0323,1,1832.98,2681.19,36
ORD-082272,PRD-0090,6,362.64,297.3,0
ORD-082272,PRD-0204,4,2168.19,2806.16,30
ORD-082272,PRD-0616,2,574.01,417.31,0
ORD-082273,PRD-0671,7,481.77,338.07,0
ORD-082273,PRD-0044,6,347.69,272.79,0
ORD-082274,PRD-0100,1,387.62,294.62,2
ORD-082274,PRD-0136,3,391.66,289.98,0
ORD-082275,PRD-0225,1,1571.07,1986.15,32
ORD-082275,PRD-0470,7,63.84,46.51,0
ORD-082275,PRD-0668,11,93.94,65.84,0
ORD-082275,PRD-0687,5,384.97,297.77,0
ORD-082276,PRD-0401,6,8803.99,6731.13,0
ORD-082276,PRD-0520,8,89.04,59.34,0
ORD-082276,PRD-0423,9,4904.53,3642.14,0
ORD-082276,PRD-0451,7,68.98,46.35,0
ORD-082277,PRD-0029,1,402.5,309.62,0
ORD-082277,PRD-0376,3,6326.18,4185.45,0
ORD-082278,PRD-0300,7,1574.65,1843.36,27
ORD-082279,PRD-0387,5,6705.66,5155.67,2
ORD-082279,PRD-0133,1,154.55,124.39,2
ORD-082279,PRD-0648,1,140.55,107.4,0
ORD-082279,PRD-0372,5,5092.91,3310.66,0
ORD-082280,PRD-0111,3,372.15,291.59,2
ORD-082280,PRD-0210,8,1215.87,1587.65,28
ORD-082280,PRD-0137,7,309.82,233.56,0
ORD-082280,PRD-0311,9,1023.65,1310.93,32
ORD-082281,PRD-0720,4,852.01,446.63,0
ORD-082281,PRD-0574,8,163.09,107.93,0
ORD-082282,PRD-0003,6,159.53,129.32,0
ORD-082283,PRD-0333,4,9761.73,7312.58,0
ORD-082283,PRD-0670,6,450.27,324.59,0
ORD-082283,PRD-0593,1,111.82,82.03,0
ORD-082284,PRD-0291,2,1217.07,1660.25,37
ORD-082285,PRD-0211,5,574.34,765.82,31
ORD-082285,PRD-0681,6,536.89,420.16,0
ORD-082285,PRD-0653,1,73.31,55.68,0
ORD-082285,PRD-0311,3,1113.97,1310.93,26
ORD-082286,PRD-0555,1,117.58,74.08,0
ORD-082286,PRD-0712,7,483.65,258.99,0
ORD-082286,PRD-0653,1,73.31,55.68,0
ORD-082286,PRD-0575,2,125.15,79.13,0
ORD-082287,PRD-0761,5,1538.01,913.26,0
ORD-082287,PRD-0337,3,8148.1,6100.7,0
ORD-082287,PRD-0137,1,303.62,233.56,2
ORD-082288,PRD-0231,3,1953.57,2678.76,36
ORD-082289,PRD-0602,1,512.06,387.0,0
ORD-082289,PRD-0152,5,250.43,197.95,2
ORD-082289,PRD-0615,6,343.05,252.68,0
ORD-082289,PRD-0759,3,1303.63,807.37,0
ORD-082290,PRD-0157,1,258.26,203.97,0
ORD-082290,PRD-0458,3,151.85,98.41,2
ORD-082290,PRD-0398,7,9275.08,6313.53,0
ORD-082291,PRD-0390,7,4417.38,3375.2,0
ORD-082291,PRD-0016,1,211.56,170.02,2
ORD-082292,PRD-0727,4,1448.18,896.89,0
ORD-082292,PRD-0371,6,10036.62,7108.8,0
ORD-082292,PRD-0018,2,213.29,154.79,0
ORD-082293,PRD-0144,3,333.1,260.52,0
ORD-082293,PRD-0667,2,184.86,141.99,0
ORD-082293,PRD-0604,1,756.99,593.66,2
ORD-082293,PRD-0328,2,936.8,1446.41,39
ORD-082294,PRD-0179,2,319.62,266.76,2
ORD-082294,PRD-0296,7,1280.43,1541.82,25
ORD-082294,PRD-0522,6,7.26,5.1,2
ORD-082294,PRD-0745,3,592.91,365.4,0
ORD-082295,PRD-0234,2,388.03,599.25,40
ORD-082296,PRD-0650,6,655.7,504.61,0
ORD-082296,PRD-0486,1,161.55,103.66,0
ORD-082297,PRD-0617,1,233.36,165.11,0
ORD-082298,PRD-0362,2,11605.2,9012.96,0
ORD-082299,PRD-0281,1,744.24,816.24,22
ORD-082299,PRD-0085,5,250.23,196.37,2
ORD-082300,PRD-0027,10,179.8,142.47,2
ORD-082300,PRD-0418,3,6841.8,4485.12,0
ORD-082301,PRD-0017,10,396.54,293.24,0
ORD-082301,PRD-0498,7,8.26,5.3,0
ORD-082302,PRD-0433,2,199.45,137.71,0
ORD-082302,PRD-0028,8,441.57,328.44,0
ORD-082303,PRD-0164,9,185.54,137.96,0
ORD-082303,PRD-0257,1,1767.65,2082.02,24
ORD-082303,PRD-0127,6,155.81,119.36,0
ORD-082303,PRD-0259,8,2185.19,2663.54,23
ORD-082303,PRD-0604,1,772.44,593.66,0
ORD-082304,PRD-0247,3,1081.11,1263.88,20
ORD-082304,PRD-0090,5,362.64,297.3,0
ORD-082304,PRD-0027,1,183.47,142.47,0
ORD-082305,PRD-0310,7,427.59,626.5,40
ORD-082305,PRD-0731,7,559.68,337.06,0
ORD-082306,PRD-0664,6,337.26,255.67,0
ORD-082306,PRD-0742,10,1317.13,695.05,0
ORD-082306,PRD-0302,3,1457.61,1703.42,20
ORD-082307,PRD-0620,1,749.46,571.81,2
ORD-082307,PRD-0093,3,242.79,189.17,0
ORD-082307,PRD-0159,5,334.53,254.22,2
ORD-082307,PRD-0008,2,229.36,187.08,0
ORD-082308,PRD-0456,1,85.87,56.51,2
ORD-082309,PRD-0778,1,545.56,380.5,0
ORD-082309,PRD-0466,10,45.19,33.21,0
ORD-082310,PRD-0433,5,195.46,137.71,2
ORD-082311,PRD-0696,3,756.83,592.98,0
ORD-082311,PRD-0215,4,2286.95,3013.9,29
ORD-082311,PRD-0711,1,1636.08,1103.97,0
ORD-082312,PRD-0143,9,233.68,181.08,0
ORD-082312,PRD-0156,7,234.9,190.26,0
ORD-082312,PRD-0702,5,999.78,676.75,0
ORD-082313,PRD-0389,8,3307.66,2420.64,0
ORD-082313,PRD-0362,4,11373.1,9012.96,2
ORD-082314,PRD-0429,2,2010.77,1453.61,2
ORD-082314,PRD-0441,7,68.1,48.54,0
ORD-082315,PRD-0298,4,1711.2,1648.88,2
ORD-082315,PRD-0796,1,1322.46,884.22,0
ORD-082315,PRD-0688,11,242.49,191.37,0
ORD-082315,PRD-0505,2,142.05,104.78,0
ORD-082316,PRD-0302,1,1822.01,1703.42,0
ORD-082316,PRD-0015,1,288.68,228.92,0
ORD-082316,PRD-0112,1,281.96,211.09,0
ORD-082317,PRD-0189,1,1191.38,1498.03,30
ORD-082317,PRD-0606,6,685.92,503.57,0
ORD-082318,PRD-0737,8,567.95,312.36,2
ORD-082318,PRD-0581,3,156.63,115.4,0
ORD-082318,PRD-0367,4,9095.4,6444.09,0
ORD-082319,PRD-0057,5,174.03,139.47,0
ORD-082319,PRD-0591,5,201.74,147.5,0
ORD-082319,PRD-0142,1,397.72,302.57,0
ORD-082320,PRD-0596,5,108.45,80.32,0
ORD-082320,PRD-0110,8,285.02,212.29,0
ORD-082321,PRD-0524,1,57.44,40.77,0
ORD-082321,PRD-0108,6,245.19,182.54,0
ORD-082321,PRD-0099,5,230.44,177.2,2
ORD-082321,PRD-0631,7,217.39,162.7,0
ORD-082322,PRD-0032,1,221.84,176.57,0
ORD-082322,PRD-0148,2,296.57,220.7,0
ORD-082322,PRD-0638,1,619.2,472.06,0
ORD-082323,PRD-0534,6,137.93,92.07,0
ORD-082324,PRD-0235,7,1008.38,951.59,0
ORD-082325,PRD-0489,5,34.72,24.32,0
ORD-082325,PRD-0503,3,138.39,86.19,0
ORD-082325,PRD-0579,5,174.07,127.24,0
ORD-082326,PRD-0596,8,108.45,80.32,0
ORD-082327,PRD-0296,5,1673.1,1541.82,2
ORD-082328,PRD-0013,9,198.8,155.95,0
ORD-082329,PRD-0087,3,438.76,348.14,0
ORD-082329,PRD-0358,11,3197.05,2444.51,2
ORD-082330,PRD-0700,9,52.86,41.82,0
ORD-082330,PRD-0007,1,177.05,141.28,2
ORD-082331,PRD-0502,4,192.06,130.82,0
ORD-082331,PRD-0060,7,319.57,251.94,0
ORD-082331,PRD-0621,8,328.9,238.46,0
ORD-082331,PRD-0162,3,297.52,226.8,0
ORD-082331,PRD-0645,7,744.53,566.37,0
ORD-082332,PRD-0096,2,236.07,183.43,0
ORD-082333,PRD-0680,3,302.42,232.18,0
ORD-082333,PRD-0299,1,2362.93,2013.84,0
ORD-082333,PRD-0711,9,1636.08,1103.97,0
ORD-082333,PRD-0182,5,3400.98,3071.08,0
ORD-082333,PRD-0355,2,8394.69,5684.11,0
ORD-082334,PRD-0697,7,125.94,98.16,0
ORD-082334,PRD-0529,3,70.27,44.11,0
ORD-082334,PRD-0051,9,294.41,215.96,0
ORD-082335,PRD-0702,6,999.78,676.75,0
ORD-082335,PRD-0674,4,663.97,487.11,2
ORD-082335,PRD-0244,1,2420.86,2144.47,0
ORD-082336,PRD-0732,5,1215.07,765.55,0
ORD-082336,PRD-0768,6,1220.42,813.05,0
ORD-082337,PRD-0362,1,11373.1,9012.96,2
ORD-082337,PRD-0366,7,11733.17,8077.13,2
ORD-082337,PRD-0275,10,1297.24,1190.3,0
ORD-082337,PRD-0283,6,713.39,639.73,0
ORD-082338,PRD-0401,7,8803.99,6731.13,0
ORD-082338,PRD-0741,1,653.76,452.55,2
ORD-082338,PRD-0071,4,421.6,310.04,0
ORD-082339,PRD-0456,9,87.62,56.51,0
ORD-082339,PRD-0359,4,5828.54,4116.45,0
ORD-082340,PRD-0581,2,156.63,115.4,0
ORD-082340,PRD-0494,4,168.62,124.58,0
ORD-082340,PRD-0242,8,3438.97,3140.7,0
ORD-082340,PRD-0479,6,78.55,51.78,0
ORD-082340,PRD-0467,4,51.67,39.19,2
ORD-082341,PRD-0041,5,221.4,166.74,0
ORD-082341,PRD-0743,12,384.87,210.49,0
ORD-082342,PRD-0584,3,762.69,585.19,0
ORD-082342,PRD-0686,8,310.11,238.18,0
ORD-082342,PRD-0449,3,105.83,75.13,2
ORD-082342,PRD-0579,1,170.59,127.24,2
ORD-082343,PRD-0114,6,264.91,213.18,0
ORD-082343,PRD-0278,1,1174.13,1026.78,0
ORD-082343,PRD-0439,10,124.14,81.21,0
ORD-082343,PRD-0585,9,526.13,384.22,0
ORD-082344,PRD-0107,3,190.0,146.97,0
ORD-082345,PRD-0062,1,287.17,208.8,0
ORD-082345,PRD-0654,4,396.53,285.35,0
ORD-082345,PRD-0460,8,20.24,12.5,2
ORD-082345,PRD-0103,1,208.33,156.32,0
ORD-082345,PRD-0019,3,213.79,164.63,0
ORD-082346,PRD-0759,1,1303.63,807.37,0
ORD-082346,PRD-0447,6,141.88,86.98,0
ORD-082347,PRD-0786,11,1889.82,1245.03,2
ORD-082347,PRD-0693,2,289.04,203.73,0
ORD-082348,PRD-0789,6,1624.3,916.63,0
ORD-082348,PRD-0321,1,1477.09,1263.34,0
ORD-082349,PRD-0181,5,2384.83,2047.12,0
ORD-082349,PRD-0500,6,180.34,123.54,2
ORD-082349,PRD-0774,7,895.77,466.05,0
ORD-082350,PRD-0056,8,294.84,221.05,2
ORD-082350,PRD-0639,4,203.9,143.07,0
ORD-082351,PRD-0597,3,56.05,42.91,0
ORD-082351,PRD-0736,1,1831.88,1045.13,0
ORD-082352,PRD-0409,6,11798.98,8307.88,0
ORD-082352,PRD-0496,6,6.78,4.57,0
ORD-082352,PRD-0724,1,611.9,377.33,0
ORD-082353,PRD-0015,7,288.68,228.92,0
ORD-082354,PRD-0331,6,9588.41,6894.22,0
ORD-082354,PRD-0208,4,2259.64,1985.85,2
ORD-082354,PRD-0449,8,105.83,75.13,2
ORD-082355,PRD-0536,2,136.23,99.33,0
ORD-082356,PRD-0776,5,1679.85,848.96,0
ORD-082356,PRD-0018,3,213.29,154.79,0
ORD-082356,PRD-0682,2,549.15,394.59,0
ORD-082356,PRD-0335,9,10366.88,7412.55,0
ORD-082357,PRD-0448,7,134.92,90.95,2
ORD-082357,PRD-0399,6,2461.35,1775.6,2
ORD-082357,PRD-0800,8,267.24,160.43,0
ORD-082358,PRD-0545,4,199.55,135.21,0
ORD-082358,PRD-0431,3,130.95,80.38,0
ORD-082359,PRD-0391,4,2908.76,2203.15,2
ORD-082359,PRD-0226,1,2823.55,2672.95,0
ORD-082359,PRD-0539,3,111.01,70.09,0
ORD-082360,PRD-0759,2,1277.56,807.37,2
ORD-082360,PRD-0458,7,154.95,98.41,0
ORD-082361,PRD-0137,6,303.62,233.56,2
ORD-082361,PRD-0237,4,3486.97,3272.13,0
ORD-082362,PRD-0267,6,1923.72,1797.77,0
ORD-082363,PRD-0337,1,8148.1,6100.7,0
ORD-082363,PRD-0330,6,740.32,682.07,0
ORD-082363,PRD-0538,12,92.57,61.12,0
ORD-082363,PRD-0152,6,255.54,197.95,0
ORD-082364,PRD-0130,6,292.07,236.16,0
ORD-082364,PRD-0747,2,1063.9,564.84,0
ORD-082365,PRD-0398,6,9275.08,6313.53,0
ORD-082366,PRD-0604,8,772.44,593.66,0
ORD-082366,PRD-0680,8,302.42,232.18,0
ORD-082367,PRD-0516,1,21.71,14.27,0
ORD-082367,PRD-0786,1,1889.82,1245.03,2
ORD-082367,PRD-0185,4,570.15,538.02,2
ORD-082367,PRD-0617,3,228.69,165.11,2
ORD-082368,PRD-0220,1,1059.06,945.54,0
ORD-082368,PRD-0008,1,229.36,187.08,0
ORD-082368,PRD-0252,2,1787.51,1590.88,2
ORD-082368,PRD-0233,1,1479.47,1294.68,0
ORD-082369,PRD-0601,1,380.07,276.6,0
ORD-082369,PRD-0773,6,899.66,611.59,0
ORD-082369,PRD-0224,2,2808.86,2660.1,2
ORD-082370,PRD-0181,9,2313.29,2047.12,3
ORD-082370,PRD-0130,3,292.07,236.16,0
ORD-082371,PRD-0159,1,341.36,254.22,0
ORD-082372,PRD-0442,4,92.11,65.39,0
ORD-082372,PRD-0191,5,1605.57,1489.21,0
ORD-082373,PRD-0199,3,3285.13,2835.2,0
ORD-082373,PRD-0009,11,441.93,345.65,0
ORD-082373,PRD-0239,3,2675.26,2500.16,0
ORD-082374,PRD-0086,10,410.18,349.07,5
ORD-082375,PRD-0018,4,206.89,154.79,3
ORD-082375,PRD-0657,8,701.17,584.92,5
ORD-082376,PRD-0799,4,822.92,565.65,5
ORD-082376,PRD-0787,1,1332.81,720.54,0
ORD-082376,PRD-0686,7,310.11,238.18,0
ORD-082376,PRD-0771,5,891.87,556.48,0
ORD-082377,PRD-0663,8,358.99,267.42,0
ORD-082377,PRD-0241,6,995.26,901.24,0
ORD-082377,PRD-0186,2,2939.77,2792.44,0
ORD-082377,PRD-0277,4,1717.96,1559.22,0
ORD-082378,PRD-0731,5,559.68,337.06,0
ORD-082379,PRD-0475,6,172.22,125.44,0
ORD-082380,PRD-0435,3,58.68,36.39,3
ORD-082380,PRD-0100,2,395.53,294.62,0
ORD-082381,PRD-0111,4,368.35,291.59,3
ORD-082382,PRD-0205,5,2611.82,2374.15,0
ORD-082382,PRD-0523,4,113.03,84.43,3
ORD-082382,PRD-0283,3,691.99,639.73,3
ORD-082382,PRD-0722,2,1603.44,1056.93,3
ORD-082383,PRD-0694,7,680.15,561.24,5
ORD-082383,PRD-0332,1,2124.34,1646.83,3
ORD-082384,PRD-0172,4,374.76,292.66,3
ORD-082384,PRD-0350,4,6753.17,4980.09,3
ORD-082384,PRD-0065,6,260.86,209.79,0
ORD-082384,PRD-0267,5,1827.53,1797.77,5
ORD-082385,PRD-0515,7,72.15,45.28,3
ORD-082385,PRD-0160,6,235.3,181.68,0
ORD-082386,PRD-0445,2,129.55,78.88,0
ORD-082386,PRD-0503,1,138.39,86.19,0
ORD-082386,PRD-0106,4,156.82,131.24,5
ORD-082386,PRD-0414,1,5798.58,4146.01,5
ORD-082387,PRD-0008,2,217.89,187.08,5
ORD-082387,PRD-0347,4,2247.9,1646.65,5
ORD-082387,PRD-0554,6,76.78,52.07,5
ORD-082387,PRD-0104,4,194.27,145.94,0
ORD-082388,PRD-0134,1,410.82,346.02,5
ORD-082388,PRD-0154,1,435.26,326.87,0
ORD-082388,PRD-0400,1,5687.59,4230.24,3
ORD-082389,PRD-0574,1,154.94,107.93,5
ORD-082389,PRD-0122,1,404.57,307.44,5
ORD-082390,PRD-0017,4,376.71,293.24,5
ORD-082390,PRD-0399,7,2511.58,1775.6,0
ORD-082391,PRD-0302,1,1767.35,1703.42,3
ORD-082391,PRD-0644,1,530.43,430.32,3
ORD-082392,PRD-0289,7,1581.44,1489.93,0
ORD-082392,PRD-0738,11,1711.35,954.18,5
ORD-082392,PRD-0621,2,328.9,238.46,0
ORD-082393,PRD-0555,4,111.7,74.08,5
ORD-082394,PRD-0209,7,518.95,460.25,0
ORD-082394,PRD-0019,7,203.1,164.63,5
ORD-082395,PRD-0535,6,90.5,63.92,0
ORD-082395,PRD-0637,11,500.61,385.03,5
ORD-082396,PRD-0189,6,1701.97,1498.03,0
ORD-082397,PRD-0504,2,79.83,58.27,5
ORD-082397,PRD-0739,3,957.13,557.07,3
ORD-082397,PRD-0446,5,182.11,130.02,5
ORD-082397,PRD-0780,1,1819.08,1038.94,0
ORD-082397,PRD-0710,10,312.11,180.22,5
ORD-082398,PRD-0153,1,180.61,149.1,3
ORD-082398,PRD-0422,4,7734.77,5486.93,0
ORD-082399,PRD-0194,8,1079.94,966.41,0
ORD-082399,PRD-0258,2,1937.85,1807.25,3
ORD-082399,PRD-0770,3,1317.01,772.94,3
ORD-082400,PRD-0437,4,35.59,24.99,3
ORD-082400,PRD-0229,2,1122.3,973.63,0
ORD-082400,PRD-0310,6,712.65,626.5,0
ORD-082401,PRD-0008,5,229.36,187.08,0
ORD-082401,PRD-0243,1,1574.05,1465.47,0
ORD-082401,PRD-0665,1,792.05,571.71,0
ORD-082401,PRD-0655,4,91.44,69.48,5
ORD-082402,PRD-0454,8,136.19,95.85,0
ORD-082402,PRD-0058,5,271.13,196.8,0
ORD-082403,PRD-0590,4,709.72,585.85,5
ORD-082403,PRD-0352,4,4937.66,3785.52,0
ORD-082403,PRD-0462,5,159.4,106.81,5
ORD-082404,PRD-0195,3,1868.58,1660.66,3
ORD-082404,PRD-0622,7,628.57,501.01,0
ORD-082404,PRD-0597,11,54.37,42.91,3
ORD-082405,PRD-0132,4,383.34,308.06,0
ORD-082405,PRD-0429,2,2051.81,1453.61,0
ORD-082406,PRD-0636,4,162.92,115.15,0
ORD-082406,PRD-0716,4,887.44,594.9,0
ORD-082407,PRD-0276,3,797.86,697.77,0
ORD-082408,PRD-0208,7,2305.76,1985.85,0
ORD-082408,PRD-0540,4,147.2,100.93,5
ORD-082409,PRD-0367,6,8822.54,6444.09,3
ORD-082409,PRD-0010,3,415.64,325.79,0
ORD-082409,PRD-0753,1,884.9,465.31,0
ORD-082409,PRD-0629,6,291.35,220.95,0
ORD-082410,PRD-0095,7,317.92,264.34,5
ORD-082410,PRD-0077,1,213.02,169.36,0
ORD-082410,PRD-0266,1,3398.88,3024.86,0
ORD-082411,PRD-0410,7,6745.9,4413.71,0
ORD-082411,PRD-0460,3,20.65,12.5,0
ORD-082411,PRD-0389,3,3307.66,2420.64,0
ORD-082412,PRD-0152,2,247.87,197.95,3
ORD-082412,PRD-0612,1,704.83,523.16,5
ORD-082412,PRD-0556,5,68.57,46.72,0
ORD-082412,PRD-0299,2,2292.04,2013.84,3
ORD-082412,PRD-0652,1,336.76,276.04,3
ORD-082413,PRD-0613,6,349.3,279.35,5
ORD-082413,PRD-0110,3,270.77,212.29,5
ORD-082414,PRD-0013,5,198.8,155.95,0
ORD-082414,PRD-0514,4,10.78,7.64,0
ORD-082415,PRD-0722,7,1653.03,1056.93,0
ORD-082415,PRD-0746,2,752.02,419.12,0
ORD-082416,PRD-0373,6,6107.95,4439.1,0
ORD-082416,PRD-0077,9,208.76,169.36,2
ORD-082416,PRD-0784,2,724.46,377.51,0
ORD-082416,PRD-0165,8,217.71,167.15,0
ORD-082417,PRD-0773,4,899.66,611.59,0
ORD-082418,PRD-0590,9,747.07,585.85,0
ORD-082419,PRD-0367,1,9095.4,6444.09,0
ORD-082419,PRD-0436,4,167.54,116.22,2
ORD-082419,PRD-0269,5,1023.71,928.6,0
ORD-082419,PRD-0589,5,124.68,89.97,0
ORD-082419,PRD-0249,6,651.76,562.7,0
ORD-082420,PRD-0601,8,380.07,276.6,0
ORD-082421,PRD-0668,7,93.94,65.84,0
ORD-082421,PRD-0228,1,722.91,647.77,0
ORD-082421,PRD-0336,1,7750.47,5321.39,0
ORD-082422,PRD-0130,5,292.07,236.16,0
ORD-082422,PRD-0316,1,3104.46,2757.37,0
ORD-082423,PRD-0504,6,82.35,58.27,2
ORD-082423,PRD-0784,4,709.97,377.51,2
ORD-082423,PRD-0208,7,2305.76,1985.85,0
ORD-082424,PRD-0747,10,1063.9,564.84,0
ORD-082425,PRD-0578,5,31.44,20.04,0
ORD-082425,PRD-0164,6,181.83,137.96,2
ORD-082426,PRD-0149,8,284.45,232.76,0
ORD-082427,PRD-0285,2,3150.29,2805.34,3
ORD-082427,PRD-0066,4,323.5,240.55,3
ORD-082427,PRD-0393,3,8750.72,6957.48,5
ORD-082428,PRD-0085,8,255.34,196.37,0
ORD-082429,PRD-0397,8,6998.56,4934.85,5
ORD-082429,PRD-0133,1,157.7,124.39,0
ORD-082430,PRD-0098,4,376.48,281.01,3
ORD-082430,PRD-0324,6,3004.25,2770.56,3
ORD-082431,PRD-0774,5,895.77,466.05,0
ORD-082432,PRD-0753,1,884.9,465.31,0
ORD-082432,PRD-0425,1,3900.06,2854.62,3
ORD-082433,PRD-0395,3,11452.33,8180.31,0
ORD-082433,PRD-0559,7,136.06,95.65,0
ORD-082433,PRD-0082,5,407.58,325.15,0
ORD-082433,PRD-0355,1,7974.96,5684.11,5
ORD-082434,PRD-0479,3,78.55,51.78,0
ORD-082434,PRD-0169,3,172.52,141.42,0
ORD-082434,PRD-0102,10,323.38,247.75,3
ORD-082435,PRD-0540,2,154.95,100.93,0
ORD-082435,PRD-0282,5,1164.92,1150.21,5
ORD-082436,PRD-0351,1,8807.27,7136.11,5
ORD-082437,PRD-0555,4,111.7,74.08,5
ORD-082437,PRD-0285,5,3085.33,2805.34,5
ORD-082437,PRD-0050,4,406.51,314.57,5
ORD-082437,PRD-0034,6,188.52,145.63,0
ORD-082438,PRD-0161,5,214.45,165.65,5
ORD-082438,PRD-0254,5,2240.76,2233.41,5
ORD-082439,PRD-0759,1,1303.63,807.37,0
ORD-082440,PRD-0317,9,778.23,710.13,5
ORD-082441,PRD-0784,1,688.24,377.51,5
ORD-082441,PRD-0473,1,140.78,96.96,0
ORD-082441,PRD-0416,3,5768.25,3781.84,0
ORD-082441,PRD-0044,3,347.69,272.79,0
ORD-082442,PRD-0718,4,571.77,342.48,5
ORD-082443,PRD-0468,3,152.11,96.38,0
ORD-082444,PRD-0429,3,2051.81,1453.61,0
ORD-082444,PRD-0741,1,667.1,452.55,0
ORD-082444,PRD-0492,8,147.89,103.1,0
ORD-082444,PRD-0519,6,71.42,53.34,5
ORD-082445,PRD-0433,2,199.45,137.71,0
ORD-082445,PRD-0791,5,1793.3,1252.37,3
ORD-082446,PRD-0051,3,294.41,215.96,0
ORD-082446,PRD-0237,8,3382.36,3272.13,3
ORD-082447,PRD-0224,2,2722.87,2660.1,5
ORD-082448,PRD-0486,3,161.55,103.66,0
ORD-082449,PRD-0239,11,2675.26,2500.16,0
ORD-082449,PRD-0421,2,11337.0,7670.58,0
ORD-082450,PRD-0123,4,327.57,246.89,0
ORD-082451,PRD-0397,9,6998.56,4934.85,5
ORD-082451,PRD-0184,13,1222.3,1045.65,0
ORD-082451,PRD-0517,5,21.0,15.26,0
ORD-082452,PRD-0756,10,1298.96,863.33,0
ORD-082452,PRD-0344,4,8885.64,6021.45,3
ORD-082453,PRD-0020,8,229.46,182.5,0
ORD-082453,PRD-0532,1,193.71,122.56,0
ORD-082454,PRD-0439,5,124.14,81.21,0
ORD-082454,PRD-0010,5,415.64,325.79,0
ORD-082454,PRD-0338,9,7234.85,5304.02,0
ORD-082454,PRD-0612,1,741.93,523.16,0
ORD-082455,PRD-0601,3,361.07,276.6,5
ORD-082455,PRD-0035,3,308.3,234.1,0
ORD-082456,PRD-0631,9,217.39,162.7,0
ORD-082456,PRD-0453,5,30.73,21.13,0
ORD-082457,PRD-0203,2,3387.44,3175.3,0
ORD-082457,PRD-0791,1,1793.3,1252.37,3
ORD-082457,PRD-0556,5,68.57,46.72,0
ORD-082457,PRD-0387,7,6637.23,5155.67,3
