order_id,customer_id,rep_id,warehouse_id,order_date,ship_date,status
ORD-093386,CLI-02070,REP-049,WH-001,2025-08-17,2025-08-20,completed
ORD-093387,CLI-02070,REP-031,WH-001,2025-07-07,2025-07-10,completed
ORD-093388,CLI-02070,REP-031,WH-002,2025-04-05,2025-04-12,completed
ORD-093389,CLI-02070,REP-031,WH-003,2025-12-22,2025-12-25,completed
ORD-093390,CLI-02070,REP-031,WH-001,2024-10-27,2024-11-01,completed
ORD-093391,CLI-02070,REP-031,WH-001,2025-06-03,2025-06-08,completed
ORD-093392,CLI-02070,REP-031,WH-003,2024-11-09,2024-11-16,completed
ORD-093393,CLI-02070,REP-031,WH-003,2024-12-24,2024-12-29,processing
ORD-093394,CLI-02070,REP-031,WH-001,2025-04-17,2025-04-19,completed
ORD-093395,CLI-02070,REP-031,WH-003,2025-08-28,2025-09-04,completed
ORD-093396,CLI-02070,REP-031,WH-003,2025-05-16,2025-05-21,completed
ORD-093397,CLI-02070,REP-031,WH-002,2024-04-13,2024-04-18,completed
ORD-093398,CLI-02070,REP-052,WH-001,2025-05-22,2025-05-25,completed
ORD-093399,CLI-02070,REP-031,WH-003,2025-05-03,2025-05-08,completed
ORD-093400,CLI-02070,REP-031,WH-001,2024-05-16,2024-05-26,shipped
ORD-093401,CLI-02070,REP-031,WH-003,2025-08-11,2025-08-14,completed
ORD-093402,CLI-02070,REP-031,WH-001,2025-09-11,2025-09-21,completed
ORD-093403,CLI-02070,REP-031,WH-001,2024-09-23,2024-09-28,completed
ORD-093404,CLI-02070,REP-031,WH-003,2024-03-25,2024-04-04,completed
ORD-093405,CLI-02070,REP-055,WH-001,2025-07-17,2025-07-19,processing
ORD-093406,CLI-02070,REP-031,WH-003,2025-01-14,2025-01-21,completed
ORD-093407,CLI-02070,REP-031,WH-002,2025-05-12,2025-05-14,completed
ORD-093408,CLI-02070,REP-031,WH-001,2025-11-17,2025-11-19,completed
ORD-093409,CLI-02070,REP-031,WH-001,2024-07-20,2024-07-25,cancelled
ORD-093410,CLI-02070,REP-031,WH-003,2025-06-03,2025-06-05,completed
ORD-093411,CLI-02070,REP-031,WH-001,2024-08-14,2024-08-21,completed
ORD-093412,CLI-02070,REP-031,WH-001,2024-05-23,2024-05-24,cancelled
ORD-093413,CLI-02070,REP-012,WH-003,2024-09-10,2024-09-15,completed
ORD-093414,CLI-02070,REP-031,WH-003,2025-07-21,2025-07-22,completed
ORD-093415,CLI-02071,REP-032,WH-001,2025-06-07,2025-06-12,completed
ORD-093416,CLI-02071,REP-032,WH-001,2024-03-07,2024-03-10,completed
ORD-093417,CLI-02071,REP-032,WH-002,2025-09-26,2025-10-03,shipped
ORD-093418,CLI-02071,REP-032,WH-002,2025-03-18,2025-03-20,completed
ORD-093419,CLI-02071,REP-032,WH-002,2025-10-10,2025-10-15,completed
ORD-093420,CLI-02071,REP-032,WH-001,2025-10-17,2025-11-07,shipped
ORD-093421,CLI-02071,REP-032,WH-003,2024-09-06,2024-09-08,completed
ORD-093422,CLI-02071,REP-032,WH-001,2025-06-06,2025-06-16,completed
ORD-093423,CLI-02071,REP-032,WH-001,2025-05-21,2025-05-24,processing
ORD-093424,CLI-02071,REP-032,WH-002,2025-06-28,2025-07-08,shipped
ORD-093425,CLI-02071,REP-032,WH-003,2024-06-05,2024-06-26,completed
ORD-093426,CLI-02071,REP-028,WH-001,2024-05-08,2024-05-15,completed
ORD-093427,CLI-02071,REP-032,WH-001,2024-02-01,2024-02-06,shipped
ORD-093428,CLI-02071,REP-002,WH-003,2024-05-20,2024-05-22,completed
ORD-093429,CLI-02071,REP-021,WH-003,2025-10-27,2025-11-10,completed
ORD-093430,CLI-02071,REP-032,WH-002,2024-01-18,2024-01-25,completed
ORD-093431,CLI-02071,REP-032,WH-003,2025-08-06,2025-08-08,completed
ORD-093432,CLI-02071,REP-032,WH-002,2025-02-15,2025-02-17,completed
ORD-093433,CLI-02071,REP-032,WH-003,2025-10-16,2025-10-18,completed
ORD-093434,CLI-02071,REP-032,WH-003,2024-08-25,2024-09-01,completed
ORD-093435,CLI-02071,REP-020,WH-002,2025-10-25,2025-11-15,shipped
ORD-093436,CLI-02071,REP-032,WH-003,2025-09-19,2025-09-21,completed
ORD-093437,CLI-02071,REP-045,WH-002,2025-10-01,2025-10-22,completed
ORD-093438,CLI-02071,REP-032,WH-001,2025-10-12,2025-10-15,completed
ORD-093439,CLI-02071,REP-032,WH-002,2024-03-20,2024-03-23,completed
ORD-093440,CLI-02071,REP-050,WH-001,2025-10-06,2025-10-07,completed
ORD-093441,CLI-02071,REP-032,WH-001,2024-04-21,2024-04-26,completed
ORD-093442,CLI-02071,REP-032,WH-001,2024-03-25,2024-03-28,completed
ORD-093443,CLI-02071,REP-032,WH-001,2025-02-12,2025-02-19,completed
ORD-093444,CLI-02071,REP-035,WH-001,2025-05-16,2025-05-21,cancelled
ORD-093445,CLI-02071,REP-032,WH-003,2025-05-27,2025-06-06,cancelled
ORD-093446,CLI-02071,REP-032,WH-002,2025-02-07,2025-02-17,completed
ORD-093447,CLI-02071,REP-032,WH-003,2024-05-24,2024-05-27,completed
ORD-093448,CLI-02071,REP-027,WH-002,2025-03-02,2025-03-23,processing
ORD-093449,CLI-02071,REP-032,WH-003,2025-09-06,2025-09-09,completed
ORD-093450,CLI-02071,REP-003,WH-003,2024-07-18,2024-07-20,completed
ORD-093451,CLI-02071,REP-032,WH-001,2024-08-09,2024-08-19,cancelled
ORD-093452,CLI-02071,REP-011,WH-001,2024-05-05,2024-05-10,processing
ORD-093453,CLI-02071,REP-032,WH-002,2024-05-24,2024-06-03,completed
ORD-093454,CLI-02071,REP-032,WH-001,2025-04-15,2025-04-17,shipped
ORD-093455,CLI-02071,REP-032,WH-003,2025-10-08,2025-10-13,completed
ORD-093456,CLI-02071,REP-032,WH-001,2025-09-22,2025-09-25,completed
ORD-093457,CLI-02071,REP-032,WH-003,2025-04-24,2025-04-27,completed
ORD-093458,CLI-02071,REP-032,WH-003,2025-10-03,2025-10-17,completed
ORD-093459,CLI-02071,REP-032,WH-002,2024-06-06,2024-06-16,shipped
ORD-093460,CLI-02071,REP-032,WH-002,2025-10-13,2025-10-16,completed
ORD-093461,CLI-02071,REP-032,WH-002,2025-04-20,2025-04-23,completed
ORD-093462,CLI-02071,REP-032,WH-001,2025-09-08,2025-09-15,completed
ORD-093463,CLI-02071,REP-032,WH-003,2025-07-13,2025-07-15,completed
ORD-093464,CLI-02071,REP-032,WH-002,2025-04-01,2025-04-04,shipped
ORD-093465,CLI-02071,REP-032,WH-003,2024-07-23,2024-07-25,processing
ORD-093466,CLI-02071,REP-032,WH-003,2025-02-05,2025-02-07,completed
ORD-093467,CLI-02071,REP-032,WH-001,2025-11-26,2025-11-28,shipped
ORD-093468,CLI-02071,REP-032,WH-001,2024-04-28,2024-05-19,completed
ORD-093469,CLI-02072,REP-026,WH-006,2025-06-11,2025-06-12,processing
ORD-093470,CLI-02072,REP-003,WH-008,2024-03-21,2024-03-31,shipped
ORD-093471,CLI-02072,REP-033,WH-001,2025-06-06,2025-06-11,completed
ORD-093472,CLI-02072,REP-033,WH-012,2025-09-09,2025-09-12,completed
ORD-093473,CLI-02072,REP-033,WH-003,2025-11-22,2025-11-29,shipped
ORD-093474,CLI-02072,REP-033,WH-003,2025-12-01,2025-12-04,completed
ORD-093475,CLI-02072,REP-047,WH-009,2024-09-12,2024-09-22,completed
ORD-093476,CLI-02072,REP-033,WH-002,2025-04-20,2025-04-27,processing
ORD-093477,CLI-02073,REP-034,WH-003,2025-10-10,2025-10-13,completed
ORD-093478,CLI-02073,REP-034,WH-002,2024-05-01,2024-05-02,completed
ORD-093479,CLI-02073,REP-034,WH-003,2025-09-11,2025-09-21,completed
ORD-093480,CLI-02073,REP-007,WH-001,2024-02-28,2024-03-01,completed
ORD-093481,CLI-02073,REP-034,WH-002,2025-04-18,2025-04-21,shipped
ORD-093482,CLI-02073,REP-047,WH-002,2024-06-10,2024-06-17,shipped
ORD-093483,CLI-02073,REP-004,WH-003,2024-11-28,2024-12-19,completed
ORD-093484,CLI-02073,REP-034,WH-002,2025-09-03,2025-09-05,shipped
ORD-093485,CLI-02073,REP-034,WH-001,2025-04-28,2025-05-01,completed
ORD-093486,CLI-02073,REP-034,WH-002,2025-10-14,2025-10-19,completed
ORD-093487,CLI-02073,REP-034,WH-002,2025-11-04,2025-11-14,completed
ORD-093488,CLI-02073,REP-034,WH-003,2024-02-26,2024-02-27,shipped
ORD-093489,CLI-02073,REP-050,WH-001,2025-04-28,2025-05-01,completed
ORD-093490,CLI-02073,REP-034,WH-001,2025-07-28,2025-07-30,cancelled
ORD-093491,CLI-02073,REP-034,WH-001,2025-11-14,2025-12-05,shipped
ORD-093492,CLI-02073,REP-034,WH-002,2025-08-19,2025-08-20,shipped
ORD-093493,CLI-02073,REP-034,WH-002,2025-12-28,2025-12-31,completed
ORD-093494,CLI-02073,REP-034,WH-003,2025-05-06,2025-05-08,completed
ORD-093495,CLI-02073,REP-052,WH-003,2025-09-15,2025-09-20,completed
ORD-093496,CLI-02073,REP-051,WH-003,2025-06-14,2025-06-19,completed
ORD-093497,CLI-02073,REP-034,WH-002,2024-03-01,2024-03-06,completed
ORD-093498,CLI-02073,REP-034,WH-003,2024-08-21,2024-08-23,shipped
ORD-093499,CLI-02073,REP-035,WH-002,2025-04-21,2025-04-24,completed
ORD-093500,CLI-02073,REP-034,WH-003,2024-04-14,2024-04-16,completed
ORD-093501,CLI-02073,REP-034,WH-002,2025-10-10,2025-10-13,processing
ORD-093502,CLI-02073,REP-034,WH-002,2025-05-05,2025-05-10,completed
ORD-093503,CLI-02073,REP-034,WH-001,2024-08-26,2024-09-05,completed
ORD-093504,CLI-02073,REP-034,WH-002,2025-06-12,2025-06-14,shipped
ORD-093505,CLI-02073,REP-004,WH-001,2025-04-25,2025-04-26,completed
ORD-093506,CLI-02073,REP-017,WH-001,2024-05-27,2024-06-10,completed
ORD-093507,CLI-02073,REP-034,WH-002,2025-12-15,2025-12-20,processing
ORD-093508,CLI-02073,REP-007,WH-001,2024-01-13,2024-01-18,completed
ORD-093509,CLI-02073,REP-034,WH-001,2025-08-24,2025-08-29,shipped
ORD-093510,CLI-02073,REP-034,WH-003,2024-02-25,2024-02-28,completed
ORD-093511,CLI-02073,REP-034,WH-001,2025-11-21,2025-11-23,completed
ORD-093512,CLI-02073,REP-034,WH-001,2024-02-16,2024-02-17,completed
ORD-093513,CLI-02073,REP-034,WH-002,2024-05-04,2024-05-11,shipped
ORD-093514,CLI-02073,REP-020,WH-002,2025-05-24,2025-05-27,completed
ORD-093515,CLI-02073,REP-043,WH-002,2025-05-07,2025-05-09,completed
ORD-093516,CLI-02073,REP-034,WH-002,2025-10-25,2025-10-30,completed
ORD-093517,CLI-02073,REP-034,WH-002,2024-12-17,2024-12-20,completed
ORD-093518,CLI-02073,REP-055,WH-002,2025-07-16,2025-07-23,cancelled
ORD-093519,CLI-02073,REP-034,WH-002,2025-02-27,2025-03-04,completed
ORD-093520,CLI-02073,REP-034,WH-003,2025-10-27,2025-11-01,processing
ORD-093521,CLI-02073,REP-034,WH-003,2025-03-19,2025-03-29,shipped
ORD-093522,CLI-02073,REP-034,WH-001,2025-06-01,2025-06-04,completed
ORD-093523,CLI-02073,REP-034,WH-001,2025-11-22,2025-11-24,completed
ORD-093524,CLI-02073,REP-034,WH-002,2024-12-03,2024-12-08,completed
ORD-093525,CLI-02073,REP-025,WH-003,2024-07-26,2024-07-29,completed
ORD-093526,CLI-02073,REP-034,WH-001,2025-09-11,2025-09-21,completed
ORD-093527,CLI-02073,REP-057,WH-002,2025-04-02,2025-04-04,completed
ORD-093528,CLI-02073,REP-034,WH-001,2025-08-15,2025-08-29,completed
ORD-093529,CLI-02073,REP-034,WH-003,2025-12-05,2025-12-07,completed
ORD-093530,CLI-02073,REP-034,WH-001,2025-11-08,2025-11-13,completed
ORD-093531,CLI-02073,REP-034,WH-001,2025-08-23,2025-08-28,completed
ORD-093532,CLI-02073,REP-034,WH-003,2024-04-11,2024-04-25,completed
ORD-093533,CLI-02073,REP-034,WH-001,2024-03-03,2024-03-06,completed
ORD-093534,CLI-02073,REP-034,WH-001,2025-03-17,2025-03-20,completed
ORD-093535,CLI-02073,REP-034,WH-002,2025-05-24,2025-05-27,completed
ORD-093536,CLI-02073,REP-018,WH-001,2024-03-06,2024-03-16,processing
ORD-093537,CLI-02073,REP-034,WH-001,2025-04-01,2025-04-06,completed
ORD-093538,CLI-02073,REP-034,WH-003,2025-12-14,2025-12-17,completed
ORD-093539,CLI-02073,REP-004,WH-002,2025-05-23,2025-05-25,shipped
ORD-093540,CLI-02073,REP-034,WH-002,2024-10-03,2024-10-13,completed
ORD-093541,CLI-02073,REP-034,WH-003,2024-09-04,2024-09-06,completed
ORD-093542,CLI-02073,REP-034,WH-001,2024-03-23,2024-03-26,shipped
ORD-093543,CLI-02073,REP-034,WH-003,2025-09-05,2025-09-08,completed
ORD-093544,CLI-02073,REP-034,WH-003,2025-01-14,2025-01-17,processing
ORD-093545,CLI-02073,REP-034,WH-003,2025-05-25,2025-05-30,shipped
ORD-093546,CLI-02073,REP-034,WH-003,2025-04-01,2025-04-06,processing
ORD-093547,CLI-02073,REP-034,WH-003,2025-06-23,2025-06-26,completed
ORD-093548,CLI-02073,REP-034,WH-003,2025-06-12,2025-06-19,completed
ORD-093549,CLI-02073,REP-034,WH-003,2024-09-13,2024-09-18,completed
ORD-093550,CLI-02073,REP-034,WH-001,2024-11-07,2024-11-08,completed
ORD-093551,CLI-02073,REP-034,WH-002,2025-03-13,2025-04-03,completed
ORD-093552,CLI-02073,REP-045,WH-002,2025-08-03,2025-08-17,completed
ORD-093553,CLI-02073,REP-034,WH-003,2025-05-02,2025-05-12,processing
ORD-093554,CLI-02073,REP-034,WH-003,2024-05-07,2024-05-09,completed
ORD-093555,CLI-02073,REP-034,WH-001,2025-12-20,2026-01-03,processing
ORD-093556,CLI-02073,REP-014,WH-001,2025-04-03,2025-04-04,shipped
ORD-093557,CLI-02073,REP-034,WH-003,2024-02-08,2024-02-11,completed
ORD-093558,CLI-02073,REP-034,WH-003,2024-08-22,2024-08-27,completed
ORD-093559,CLI-02073,REP-034,WH-002,2025-02-01,2025-02-11,completed
ORD-093560,CLI-02073,REP-034,WH-001,2025-03-05,2025-03-12,completed
ORD-093561,CLI-02073,REP-034,WH-003,2024-04-17,2024-04-20,shipped
ORD-093562,CLI-02073,REP-034,WH-001,2025-01-26,2025-02-09,shipped
ORD-093563,CLI-02073,REP-034,WH-003,2024-08-07,2024-08-21,completed
ORD-093564,CLI-02073,REP-034,WH-002,2025-10-13,2025-10-15,cancelled
ORD-093565,CLI-02073,REP-034,WH-002,2025-06-02,2025-06-09,shipped
ORD-093566,CLI-02073,REP-034,WH-003,2025-07-02,2025-07-16,shipped
ORD-093567,CLI-02073,REP-034,WH-002,2025-11-19,2025-11-22,completed
ORD-093568,CLI-02073,REP-042,WH-001,2025-03-21,2025-03-28,completed
ORD-093569,CLI-02073,REP-034,WH-003,2025-05-02,2025-05-05,completed
ORD-093570,CLI-02073,REP-034,WH-001,2024-05-06,2024-05-09,completed
ORD-093571,CLI-02073,REP-034,WH-003,2025-03-25,2025-03-27,completed
ORD-093572,CLI-02073,REP-024,WH-002,2024-11-01,2024-11-04,completed
ORD-093573,CLI-02073,REP-034,WH-003,2025-02-07,2025-02-10,completed
ORD-093574,CLI-02073,REP-034,WH-001,2025-09-17,2025-09-24,completed
ORD-093575,CLI-02074,REP-006,WH-007,2025-06-22,2025-06-23,completed
ORD-093576,CLI-02074,REP-015,WH-007,2025-04-07,2025-04-12,shipped
ORD-093577,CLI-02074,REP-035,WH-008,2025-03-25,2025-03-30,completed
ORD-093578,CLI-02074,REP-035,WH-008,2024-09-12,2024-09-15,shipped
ORD-093579,CLI-02074,REP-035,WH-008,2024-03-04,2024-03-06,processing
ORD-093580,CLI-02074,REP-035,WH-008,2024-09-05,2024-09-19,completed
ORD-093581,CLI-02074,REP-035,WH-008,2025-04-16,2025-04-21,completed
ORD-093582,CLI-02074,REP-035,WH-007,2025-03-24,2025-04-07,shipped
ORD-093583,CLI-02074,REP-035,WH-008,2025-06-20,2025-06-21,shipped
ORD-093584,CLI-02074,REP-035,WH-008,2024-11-26,2024-11-28,completed
ORD-093585,CLI-02074,REP-035,WH-007,2024-09-04,2024-09-14,completed
ORD-093586,CLI-02074,REP-035,WH-008,2024-08-24,2024-08-25,completed
ORD-093587,CLI-02074,REP-035,WH-008,2024-07-09,2024-07-16,shipped
ORD-093588,CLI-02074,REP-035,WH-007,2024-06-20,2024-06-25,completed
ORD-093589,CLI-02074,REP-035,WH-007,2024-10-19,2024-10-26,completed
ORD-093590,CLI-02074,REP-035,WH-007,2025-06-01,2025-06-15,completed
ORD-093591,CLI-02074,REP-043,WH-007,2024-12-22,2024-12-25,completed
ORD-093592,CLI-02074,REP-035,WH-008,2025-01-23,2025-02-02,completed
ORD-093593,CLI-02074,REP-050,WH-007,2025-09-03,2025-09-08,completed
ORD-093594,CLI-02074,REP-034,WH-007,2025-10-28,2025-11-02,completed
ORD-093595,CLI-02074,REP-035,WH-008,2025-09-22,2025-09-25,completed
ORD-093596,CLI-02074,REP-035,WH-007,2025-09-05,2025-09-08,completed
ORD-093597,CLI-02074,REP-001,WH-008,2024-02-15,2024-02-20,cancelled
ORD-093598,CLI-02074,REP-037,WH-007,2025-06-03,2025-06-10,completed
ORD-093599,CLI-02074,REP-035,WH-008,2025-11-20,2025-11-23,completed
ORD-093600,CLI-02074,REP-035,WH-007,2024-05-03,2024-05-08,cancelled
ORD-093601,CLI-02074,REP-035,WH-007,2025-06-10,2025-06-20,completed
ORD-093602,CLI-02074,REP-035,WH-008,2024-07-19,2024-07-22,completed
ORD-093603,CLI-02074,REP-035,WH-008,2025-10-28,2025-10-31,shipped
ORD-093604,CLI-02074,REP-035,WH-008,2025-11-12,2025-11-19,completed
ORD-093605,CLI-02074,REP-035,WH-007,2025-10-27,2025-10-30,processing
ORD-093606,CLI-02074,REP-035,WH-007,2024-04-12,2024-05-03,completed
ORD-093607,CLI-02074,REP-035,WH-007,2024-08-28,2024-09-07,completed
ORD-093608,CLI-02074,REP-035,WH-007,2025-02-28,2025-03-03,processing
ORD-093609,CLI-02074,REP-035,WH-008,2025-09-10,2025-09-15,completed
ORD-093610,CLI-02074,REP-035,WH-008,2025-12-15,2025-12-20,completed
ORD-093611,CLI-02074,REP-035,WH-008,2025-02-26,2025-03-05,completed
ORD-093612,CLI-02074,REP-035,WH-008,2024-06-16,2024-06-19,cancelled
ORD-093613,CLI-02074,REP-036,WH-007,2025-05-28,2025-06-02,completed
ORD-093614,CLI-02074,REP-035,WH-007,2024-05-18,2024-05-23,completed
ORD-093615,CLI-02074,REP-035,WH-008,2025-08-21,2025-08-28,completed
ORD-093616,CLI-02074,REP-039,WH-007,2024-05-18,2024-05-21,completed
ORD-093617,CLI-02074,REP-032,WH-008,2024-06-04,2024-06-07,cancelled
ORD-093618,CLI-02074,REP-035,WH-007,2024-08-14,2024-08-24,completed
ORD-093619,CLI-02074,REP-035,WH-007,2025-04-04,2025-04-07,completed
ORD-093620,CLI-02074,REP-035,WH-008,2025-08-18,2025-08-23,completed
ORD-093621,CLI-02074,REP-035,WH-008,2025-09-10,2025-09-13,completed
ORD-093622,CLI-02074,REP-035,WH-008,2025-12-22,2025-12-24,completed
ORD-093623,CLI-02074,REP-035,WH-007,2025-09-20,2025-09-23,shipped
ORD-093624,CLI-02074,REP-035,WH-008,2025-06-05,2025-06-15,completed
ORD-093625,CLI-02074,REP-012,WH-008,2025-08-12,2025-08-26,completed
ORD-093626,CLI-02074,REP-035,WH-007,2024-09-20,2024-09-22,completed
ORD-093627,CLI-02074,REP-035,WH-007,2025-06-02,2025-06-04,completed
ORD-093628,CLI-02074,REP-035,WH-008,2025-12-09,2025-12-14,completed
ORD-093629,CLI-02074,REP-035,WH-007,2025-04-28,2025-05-01,completed
ORD-093630,CLI-02074,REP-035,WH-007,2025-01-21,2025-01-24,completed
ORD-093631,CLI-02074,REP-035,WH-007,2025-01-08,2025-01-13,processing
ORD-093632,CLI-02074,REP-035,WH-008,2025-04-18,2025-05-02,completed
ORD-093633,CLI-02074,REP-035,WH-007,2024-02-06,2024-02-08,completed
ORD-093634,CLI-02074,REP-035,WH-007,2024-06-18,2024-06-28,processing
ORD-093635,CLI-02074,REP-011,WH-007,2025-01-19,2025-01-22,completed
ORD-093636,CLI-02074,REP-035,WH-007,2025-04-17,2025-04-24,processing
ORD-093637,CLI-02074,REP-049,WH-007,2025-03-10,2025-03-12,completed
ORD-093638,CLI-02074,REP-035,WH-007,2025-10-05,2025-10-10,completed
ORD-093639,CLI-02074,REP-035,WH-008,2025-02-25,2025-03-11,completed
ORD-093640,CLI-02074,REP-058,WH-008,2025-01-02,2025-01-05,completed
ORD-093641,CLI-02074,REP-035,WH-008,2024-05-17,2024-05-24,completed
ORD-093642,CLI-02074,REP-035,WH-008,2025-05-21,2025-06-04,completed
ORD-093643,CLI-02074,REP-035,WH-007,2025-09-28,2025-10-12,completed
ORD-093644,CLI-02074,REP-035,WH-008,2025-06-20,2025-06-22,completed
ORD-093645,CLI-02074,REP-011,WH-007,2025-10-04,2025-10-06,completed
ORD-093646,CLI-02074,REP-035,WH-008,2025-07-20,2025-08-03,completed
ORD-093647,CLI-02074,REP-029,WH-007,2025-11-28,2025-12-05,shipped
ORD-093648,CLI-02074,REP-035,WH-008,2024-10-22,2024-10-27,completed
ORD-093649,CLI-02074,REP-035,WH-008,2025-01-27,2025-01-29,completed
ORD-093650,CLI-02074,REP-035,WH-007,2025-05-26,2025-05-29,shipped
ORD-093651,CLI-02074,REP-035,WH-008,2025-04-13,2025-04-20,cancelled
ORD-093652,CLI-02074,REP-035,WH-008,2024-04-10,2024-04-13,completed
ORD-093653,CLI-02074,REP-035,WH-008,2025-11-19,2025-11-24,completed
ORD-093654,CLI-02074,REP-035,WH-007,2024-09-12,2024-09-13,shipped
ORD-093655,CLI-02074,REP-035,WH-007,2024-04-24,2024-04-26,completed
ORD-093656,CLI-02074,REP-056,WH-007,2024-11-11,2024-11-16,completed
ORD-093657,CLI-02074,REP-035,WH-008,2024-08-23,2024-08-25,shipped
ORD-093658,CLI-02074,REP-035,WH-007,2025-05-03,2025-05-08,completed
ORD-093659,CLI-02074,REP-035,WH-007,2025-03-06,2025-03-09,completed
ORD-093660,CLI-02074,REP-023,WH-008,2025-07-03,2025-07-10,completed
ORD-093661,CLI-02074,REP-035,WH-007,2025-08-24,2025-08-29,completed
ORD-093662,CLI-02074,REP-035,WH-007,2024-04-03,2024-04-08,completed
ORD-093663,CLI-02074,REP-035,WH-007,2025-11-26,2025-12-03,completed
ORD-093664,CLI-02074,REP-035,WH-008,2024-03-05,2024-03-19,shipped
ORD-093665,CLI-02074,REP-035,WH-008,2025-11-24,2025-12-01,shipped
ORD-093666,CLI-02074,REP-044,WH-007,2024-07-05,2024-07-12,cancelled
ORD-093667,CLI-02074,REP-060,WH-008,2024-12-15,2024-12-20,completed
ORD-093668,CLI-02074,REP-047,WH-007,2024-05-23,2024-05-30,completed
ORD-093669,CLI-02074,REP-035,WH-007,2024-11-23,2024-12-07,completed
ORD-093670,CLI-02074,REP-035,WH-008,2025-05-15,2025-05-17,completed
ORD-093671,CLI-02074,REP-035,WH-008,2025-09-20,2025-09-25,processing
ORD-093672,CLI-02074,REP-035,WH-007,2024-09-21,2024-09-22,processing
ORD-093673,CLI-02074,REP-035,WH-008,2025-04-17,2025-04-20,completed
ORD-093674,CLI-02074,REP-035,WH-007,2025-05-02,2025-05-04,completed
ORD-093675,CLI-02074,REP-030,WH-008,2024-03-04,2024-03-11,completed
ORD-093676,CLI-02074,REP-035,WH-008,2025-07-15,2025-07-17,completed
ORD-093677,CLI-02074,REP-035,WH-007,2024-12-25,2025-01-04,completed
ORD-093678,CLI-02074,REP-035,WH-007,2024-03-06,2024-03-07,completed
ORD-093679,CLI-02074,REP-035,WH-007,2025-11-14,2025-11-17,cancelled
ORD-093680,CLI-02074,REP-035,WH-008,2024-08-01,2024-08-02,completed
ORD-093681,CLI-02074,REP-014,WH-007,2024-04-15,2024-04-18,completed
ORD-093682,CLI-02075,REP-036,WH-005,2025-02-06,2025-02-09,completed
ORD-093683,CLI-02075,REP-036,WH-005,2025-04-24,2025-04-26,completed
ORD-093684,CLI-02075,REP-036,WH-006,2024-12-20,2024-12-27,completed
ORD-093685,CLI-02075,REP-036,WH-006,2024-09-20,2024-09-22,completed
ORD-093686,CLI-02075,REP-036,WH-005,2025-06-11,2025-06-14,completed
ORD-093687,CLI-02075,REP-036,WH-004,2025-05-18,2025-05-20,shipped
ORD-093688,CLI-02075,REP-036,WH-004,2024-08-24,2024-08-27,completed
ORD-093689,CLI-02075,REP-013,WH-006,2025-07-20,2025-07-27,completed
ORD-093690,CLI-02075,REP-036,WH-006,2024-05-22,2024-05-27,shipped
ORD-093691,CLI-02075,REP-036,WH-004,2025-03-15,2025-03-18,shipped
ORD-093692,CLI-02075,REP-036,WH-006,2024-08-02,2024-08-16,processing
ORD-093693,CLI-02075,REP-036,WH-006,2024-05-17,2024-05-27,shipped
ORD-093694,CLI-02075,REP-036,WH-004,2025-05-16,2025-05-21,cancelled
ORD-093695,CLI-02075,REP-006,WH-004,2025-11-05,2025-11-08,completed
ORD-093696,CLI-02075,REP-036,WH-004,2025-07-24,2025-07-25,completed
ORD-093697,CLI-02075,REP-036,WH-004,2025-09-14,2025-09-21,completed
ORD-093698,CLI-02075,REP-053,WH-006,2025-08-10,2025-08-17,shipped
ORD-093699,CLI-02075,REP-048,WH-004,2025-01-13,2025-01-18,completed
ORD-093700,CLI-02075,REP-036,WH-006,2024-05-14,2024-05-17,shipped
ORD-093701,CLI-02075,REP-036,WH-004,2025-12-07,2025-12-08,completed
ORD-093702,CLI-02075,REP-036,WH-004,2025-01-25,2025-02-15,completed
ORD-093703,CLI-02075,REP-036,WH-006,2025-09-04,2025-09-07,shipped
ORD-093704,CLI-02075,REP-036,WH-004,2025-11-13,2025-11-16,completed
ORD-093705,CLI-02075,REP-018,WH-005,2025-04-17,2025-05-01,completed
ORD-093706,CLI-02075,REP-036,WH-005,2025-08-04,2025-08-11,cancelled
ORD-093707,CLI-02075,REP-033,WH-006,2025-03-01,2025-03-06,shipped
ORD-093708,CLI-02075,REP-036,WH-006,2025-09-27,2025-09-30,completed
ORD-093709,CLI-02075,REP-016,WH-005,2025-12-13,2025-12-16,completed
ORD-093710,CLI-02075,REP-030,WH-006,2025-10-22,2025-11-01,completed
ORD-093711,CLI-02075,REP-036,WH-006,2024-07-05,2024-07-08,completed
ORD-093712,CLI-02075,REP-036,WH-005,2024-02-06,2024-02-13,completed
ORD-093713,CLI-02075,REP-036,WH-005,2024-06-01,2024-06-03,completed
ORD-093714,CLI-02075,REP-036,WH-004,2025-03-02,2025-03-09,completed
ORD-093715,CLI-02075,REP-036,WH-004,2025-10-03,2025-10-10,completed
ORD-093716,CLI-02075,REP-036,WH-004,2024-07-25,2024-07-30,shipped
ORD-093717,CLI-02075,REP-036,WH-005,2024-12-01,2024-12-11,completed
ORD-093718,CLI-02075,REP-025,WH-004,2025-09-04,2025-09-07,completed
ORD-093719,CLI-02075,REP-036,WH-004,2025-10-10,2025-10-13,shipped
ORD-093720,CLI-02075,REP-036,WH-006,2024-05-11,2024-05-18,completed
ORD-093721,CLI-02075,REP-036,WH-006,2024-09-16,2024-09-23,completed
ORD-093722,CLI-02075,REP-036,WH-005,2025-06-02,2025-06-16,completed
ORD-093723,CLI-02075,REP-036,WH-005,2024-09-27,2024-10-02,completed
