CapteurID,Timestamp,Consommation_kWh,Tension_V,Frequence_Hz,FacteurPuissance,Temperature_C,Qualite_Signal
CAP_0086,2025-01-03 03:00:00,236.78,238.16,49.9,0.92,27.9,Faible
CAP_0086,2025-01-03 04:00:00,212.61,232.94,49.82,0.94,31.5,Excellent
CAP_0086,2025-01-03 05:00:00,55.21,220.27,50.13,0.98,23.9,Excellent
CAP_0086,2025-01-03 06:00:00,122.26,227.08,50.0,0.93,17.6,Bon
CAP_0086,2025-01-03 07:00:00,83.73,225.79,49.93,0.88,32.7,Moyen
CAP_0086,2025-01-03 08:00:00,162.82,235.38,50.1,0.97,16.5,Faible
CAP_0086,2025-01-03 09:00:00,494.95,226.07,50.1,0.89,20.3,Bon
CAP_0086,2025-01-03 10:00:00,141.82,224.6,49.82,0.98,17.5,Bon
CAP_0086,2025-01-03 11:00:00,163.18,237.44,49.99,0.97,20.8,Moyen
CAP_0086,2025-01-03 12:00:00,152.39,233.16,50.15,0.88,24.5,Excellent
CAP_0086,2025-01-03 13:00:00,78.62,236.78,50.08,0.86,20.6,Bon
CAP_0086,2025-01-03 14:00:00,156.56,222.89,49.95,0.85,23.0,Excellent
CAP_0086,2025-01-03 15:00:00,103.26,231.34,50.07,0.87,34.5,Excellent
CAP_0086,2025-01-03 16:00:00,64.91,231.21,50.17,0.97,30.2,Faible
CAP_0086,2025-01-03 17:00:00,160.24,225.69,50.07,0.89,16.1,Excellent
CAP_0086,2025-01-03 18:00:00,341.64,234.93,49.85,0.94,15.9,Excellent
CAP_0086,2025-01-03 19:00:00,182.42,232.84,49.81,0.93,17.7,Bon
CAP_0086,2025-01-03 20:00:00,252.86,239.07,50.15,0.97,33.7,Moyen
CAP_0086,2025-01-03 21:00:00,230.79,220.73,49.94,0.92,28.4,Excellent
CAP_0086,2025-01-03 22:00:00,174.3,223.23,50.06,0.85,24.2,Moyen
CAP_0086,2025-01-03 23:00:00,271.04,228.67,49.82,0.86,22.8,Bon
CAP_0087,2025-01-01 00:00:00,69.76,223.84,49.97,0.87,27.9,Moyen
CAP_0087,2025-01-01 01:00:00,227.05,225.92,50.08,0.93,26.9,Faible
CAP_0087,2025-01-01 02:00:00,169.05,232.97,50.0,0.93,15.7,Bon
CAP_0087,2025-01-01 03:00:00,296.1,223.26,49.85,0.92,31.8,Bon
CAP_0087,2025-01-01 04:00:00,201.81,222.21,49.96,0.9,18.6,Bon
CAP_0087,2025-01-01 05:00:00,234.61,237.09,49.9,0.86,20.1,Moyen
CAP_0087,2025-01-01 06:00:00,73.41,212.75,49.97,0.86,21.9,Moyen
CAP_0087,2025-01-01 07:00:00,187.86,221.39,49.98,0.96,21.4,Faible
CAP_0087,2025-01-01 08:00:00,104.08,225.2,50.19,0.92,25.5,Excellent
CAP_0087,2025-01-01 09:00:00,152.79,237.49,49.93,0.92,21.9,Moyen
CAP_0087,2025-01-01 10:00:00,177.41,225.46,49.98,0.93,28.6,Bon
CAP_0087,2025-01-01 11:00:00,261.55,226.89,49.8,0.89,25.2,Bon
CAP_0087,2025-01-01 12:00:00,224.6,229.9,50.07,0.95,30.4,Bon
CAP_0087,2025-01-01 13:00:00,93.82,237.58,49.84,0.85,22.7,Moyen
CAP_0087,2025-01-01 14:00:00,202.23,221.24,49.81,0.98,20.0,Excellent
CAP_0087,2025-01-01 15:00:00,72.21,229.69,50.15,0.95,20.2,Faible
CAP_0087,2025-01-01 16:00:00,287.11,234.03,49.91,0.9,16.4,Excellent
CAP_0087,2025-01-01 17:00:00,96.19,232.54,49.9,0.94,19.4,Bon
CAP_0087,2025-01-01 18:00:00,60.8,225.11,50.09,0.92,26.6,Faible
CAP_0087,2025-01-01 19:00:00,108.32,238.77,50.16,0.85,19.1,Moyen
CAP_0087,2025-01-01 20:00:00,187.29,237.97,50.19,0.94,24.4,Excellent
CAP_0087,2025-01-01 21:00:00,183.26,225.93,50.19,0.91,17.3,Bon
CAP_0087,2025-01-01 22:00:00,214.67,224.38,49.81,0.92,31.7,Excellent
CAP_0087,2025-01-01 23:00:00,192.37,235.36,50.01,0.91,26.9,Bon
CAP_0087,2025-01-02 00:00:00,197.01,223.64,49.92,0.87,29.8,Excellent
CAP_0087,2025-01-02 01:00:00,58.43,227.78,49.96,0.98,31.0,Bon
CAP_0087,2025-01-02 02:00:00,163.09,225.29,49.84,0.95,27.7,Faible
CAP_0087,2025-01-02 03:00:00,249.41,235.04,50.17,0.97,19.6,Faible
CAP_0087,2025-01-02 04:00:00,55.28,225.31,50.18,0.95,26.4,Bon
CAP_0087,2025-01-02 05:00:00,74.5,221.43,49.93,0.87,27.0,Moyen
CAP_0087,2025-01-02 06:00:00,173.65,236.23,49.98,0.89,25.0,Faible
CAP_0087,2025-01-02 07:00:00,262.17,221.7,50.08,0.92,34.7,Bon
CAP_0087,2025-01-02 08:00:00,255.13,235.83,49.92,0.98,15.9,Excellent
CAP_0087,2025-01-02 09:00:00,137.46,226.87,50.08,0.86,27.5,Moyen
CAP_0087,2025-01-02 10:00:00,185.52,223.64,49.98,0.88,34.3,Excellent
CAP_0087,2025-01-02 11:00:00,158.54,235.57,49.97,0.91,27.2,Moyen
CAP_0087,2025-01-02 12:00:00,193.7,235.81,49.98,0.97,21.3,Moyen
CAP_0087,2025-01-02 13:00:00,218.96,228.75,50.1,0.91,25.0,Bon
CAP_0087,2025-01-02 14:00:00,178.29,231.53,50.08,0.98,31.8,Moyen
CAP_0087,2025-01-02 15:00:00,171.44,224.13,50.07,0.89,22.8,Excellent
CAP_0087,2025-01-02 16:00:00,130.82,225.62,50.17,0.92,27.2,Faible
CAP_0087,2025-01-02 17:00:00,413.03,235.45,50.08,0.88,31.7,Moyen
CAP_0087,2025-01-02 18:00:00,250.16,233.66,49.88,0.88,25.6,Moyen
CAP_0087,2025-01-02 19:00:00,292.79,234.14,50.15,0.87,22.8,Excellent
CAP_0087,2025-01-02 20:00:00,292.39,226.05,49.81,0.91,31.6,Moyen
CAP_0087,2025-01-02 21:00:00,120.28,236.67,50.13,0.88,26.7,Faible
CAP_0087,2025-01-02 22:00:00,211.75,231.51,50.1,0.91,20.5,Faible
CAP_0087,2025-01-02 23:00:00,200.35,223.39,50.13,0.97,30.6,Faible
CAP_0087,2025-01-03 00:00:00,228.59,232.59,50.01,0.95,19.5,Bon
CAP_0087,2025-01-03 01:00:00,232.71,228.85,50.01,0.86,25.2,Bon
CAP_0087,2025-01-03 02:00:00,86.6,221.5,50.19,0.91,31.0,Moyen
CAP_0087,2025-01-03 03:00:00,192.03,233.48,50.08,0.96,23.5,Bon
CAP_0087,2025-01-03 04:00:00,286.04,231.7,50.06,0.92,16.3,Excellent
CAP_0087,2025-01-03 05:00:00,72.24,224.19,49.93,0.9,18.6,Excellent
CAP_0087,2025-01-03 06:00:00,276.53,222.9,50.01,0.96,17.2,Excellent
CAP_0087,2025-01-03 07:00:00,146.35,223.36,49.87,0.97,26.5,Moyen
CAP_0087,2025-01-03 08:00:00,168.8,226.29,50.07,0.86,16.9,Faible
CAP_0087,2025-01-03 09:00:00,87.19,235.25,49.99,0.86,32.1,Bon
CAP_0087,2025-01-03 10:00:00,229.42,227.83,50.06,0.96,28.7,Faible
CAP_0087,2025-01-03 11:00:00,188.35,227.12,49.83,0.94,30.5,Moyen
CAP_0087,2025-01-03 12:00:00,111.01,234.17,50.14,0.94,19.4,Bon
CAP_0087,2025-01-03 13:00:00,55.29,231.6,49.99,0.91,18.7,Faible
CAP_0087,2025-01-03 14:00:00,205.2,228.9,49.92,0.93,16.1,Bon
CAP_0087,2025-01-03 15:00:00,214.45,237.07,49.92,0.96,27.5,Excellent
CAP_0087,2025-01-03 16:00:00,222.89,228.3,50.03,0.97,26.6,Moyen
CAP_0087,2025-01-03 17:00:00,86.39,237.29,49.82,0.89,28.3,Bon
CAP_0087,2025-01-03 18:00:00,251.75,236.26,49.91,0.98,15.6,Bon
CAP_0087,2025-01-03 19:00:00,244.15,238.19,49.97,0.87,27.7,Moyen
CAP_0087,2025-01-03 20:00:00,328.61,239.34,50.18,0.97,27.1,Moyen
CAP_0087,2025-01-03 21:00:00,244.37,237.77,49.81,0.87,26.2,Moyen
CAP_0087,2025-01-03 22:00:00,104.12,235.29,49.82,0.89,26.3,Bon
CAP_0087,2025-01-03 23:00:00,139.03,228.46,50.08,0.87,33.9,Bon
CAP_0088,2025-01-01 00:00:00,75.32,238.66,50.05,0.88,28.6,Excellent
CAP_0088,2025-01-01 01:00:00,96.06,224.74,50.02,0.86,34.6,Excellent
CAP_0088,2025-01-01 02:00:00,109.99,220.32,50.16,0.86,21.2,Moyen
CAP_0088,2025-01-01 03:00:00,153.26,233.98,49.82,0.86,16.3,Faible
CAP_0088,2025-01-01 04:00:00,273.7,234.29,50.19,0.92,16.1,Excellent
CAP_0088,2025-01-01 05:00:00,174.47,236.28,50.0,0.88,28.7,Bon
CAP_0088,2025-01-01 06:00:00,221.78,236.21,50.02,0.94,29.8,Bon
CAP_0088,2025-01-01 07:00:00,268.98,230.42,50.17,0.93,30.7,Moyen
CAP_0088,2025-01-01 08:00:00,208.25,235.82,50.14,0.86,24.5,Excellent
CAP_0088,2025-01-01 09:00:00,169.07,233.53,50.01,0.91,34.6,Excellent
CAP_0088,2025-01-01 10:00:00,285.88,231.86,49.84,0.87,22.4,Faible
CAP_0088,2025-01-01 11:00:00,103.21,236.87,50.18,0.87,16.7,Faible
CAP_0088,2025-01-01 12:00:00,248.43,232.85,50.09,0.88,29.2,Bon
CAP_0088,2025-01-01 13:00:00,192.44,239.52,49.93,0.93,32.3,Bon
CAP_0088,2025-01-01 14:00:00,85.85,235.63,50.14,0.94,33.2,Moyen
CAP_0088,2025-01-01 15:00:00,200.49,226.86,50.06,0.89,33.3,Faible
CAP_0088,2025-01-01 16:00:00,82.03,225.69,50.07,0.97,32.2,Faible
CAP_0088,2025-01-01 17:00:00,158.16,233.85,49.83,0.91,15.8,Excellent
CAP_0088,2025-01-01 18:00:00,196.4,239.6,50.1,0.93,31.2,Excellent
CAP_0088,2025-01-01 19:00:00,244.39,239.92,49.89,0.87,16.9,Moyen
CAP_0088,2025-01-01 20:00:00,280.5,227.52,50.05,0.92,31.0,Moyen
CAP_0088,2025-01-01 21:00:00,87.42,235.68,50.09,0.92,26.9,Faible
CAP_0088,2025-01-01 22:00:00,251.5,237.41,50.04,0.93,20.3,Faible
CAP_0088,2025-01-01 23:00:00,94.49,230.21,50.01,0.98,26.1,Faible
CAP_0088,2025-01-02 00:00:00,121.11,220.4,50.16,0.86,28.5,Faible
CAP_0088,2025-01-02 01:00:00,108.08,224.73,49.81,0.96,23.7,Excellent
CAP_0088,2025-01-02 02:00:00,262.69,234.27,50.03,0.87,20.9,Faible
CAP_0088,2025-01-02 03:00:00,168.89,231.23,50.19,0.86,25.8,Faible
CAP_0088,2025-01-02 04:00:00,109.57,227.0,49.92,0.94,17.6,Faible
CAP_0088,2025-01-02 05:00:00,269.74,221.18,49.95,0.9,22.0,Bon
CAP_0088,2025-01-02 06:00:00,75.93,232.73,49.99,0.86,32.3,Excellent
CAP_0088,2025-01-02 07:00:00,107.34,221.31,49.98,0.95,26.2,Excellent
CAP_0088,2025-01-02 08:00:00,123.99,225.1,50.01,0.97,18.4,Moyen
CAP_0088,2025-01-02 09:00:00,237.79,237.75,50.0,0.87,30.1,Bon
CAP_0088,2025-01-02 10:00:00,276.69,227.1,50.19,0.91,28.7,Moyen
CAP_0088,2025-01-02 11:00:00,91.88,232.18,49.97,0.93,21.8,Moyen
CAP_0088,2025-01-02 12:00:00,132.71,220.16,49.91,0.86,30.2,Moyen
CAP_0088,2025-01-02 13:00:00,276.23,237.98,49.91,0.91,31.8,Bon
CAP_0088,2025-01-02 14:00:00,277.18,231.22,50.05,0.89,17.1,Faible
CAP_0088,2025-01-02 15:00:00,54.99,224.21,49.84,0.89,28.1,Faible
CAP_0088,2025-01-02 16:00:00,53.33,236.27,49.92,0.91,16.8,Faible
CAP_0088,2025-01-02 17:00:00,261.87,236.16,50.03,0.88,31.4,Faible
CAP_0088,2025-01-02 18:00:00,53.1,238.45,50.1,0.95,17.0,Excellent
CAP_0088,2025-01-02 19:00:00,139.23,234.82,50.09,0.86,25.2,Excellent
CAP_0088,2025-01-02 20:00:00,249.05,226.66,50.07,0.94,28.3,Moyen
CAP_0088,2025-01-02 21:00:00,154.11,221.42,49.87,0.92,15.4,Faible
CAP_0088,2025-01-02 22:00:00,160.3,238.53,50.13,0.97,20.3,Bon
CAP_0088,2025-01-02 23:00:00,60.91,220.93,49.99,0.88,17.4,Moyen
CAP_0088,2025-01-03 00:00:00,58.29,229.45,49.94,0.85,33.9,Bon
CAP_0088,2025-01-03 01:00:00,194.82,239.88,49.94,0.89,32.3,Bon
CAP_0088,2025-01-03 02:00:00,285.13,225.99,50.18,0.94,23.3,Faible
CAP_0088,2025-01-03 03:00:00,176.76,228.4,49.97,0.97,29.6,Moyen
CAP_0088,2025-01-03 04:00:00,181.78,231.15,50.09,0.88,26.1,Faible
CAP_0088,2025-01-03 05:00:00,296.71,220.41,49.88,0.86,25.8,Excellent
CAP_0088,2025-01-03 06:00:00,265.62,231.36,50.13,0.95,15.3,Faible
CAP_0088,2025-01-03 07:00:00,253.48,225.37,50.14,0.85,30.1,Moyen
CAP_0088,2025-01-03 08:00:00,200.47,232.28,50.11,0.91,33.2,Faible
CAP_0088,2025-01-03 09:00:00,214.61,228.03,50.18,0.97,19.6,Moyen
CAP_0088,2025-01-03 10:00:00,54.96,230.26,49.99,0.9,20.8,Excellent
CAP_0088,2025-01-03 11:00:00,62.47,239.1,49.83,0.86,24.4,Moyen
CAP_0088,2025-01-03 12:00:00,111.24,235.51,50.06,0.91,25.7,Moyen
CAP_0088,2025-01-03 13:00:00,71.11,220.17,50.19,0.93,33.6,Faible
CAP_0088,2025-01-03 14:00:00,97.49,232.96,50.14,0.9,28.6,Bon
CAP_0088,2025-01-03 15:00:00,237.36,227.51,50.15,0.87,30.5,Bon
CAP_0088,2025-01-03 16:00:00,213.77,228.76,49.99,0.9,25.2,Moyen
CAP_0088,2025-01-03 17:00:00,74.59,231.42,50.18,0.97,23.5,Excellent
CAP_0088,2025-01-03 18:00:00,67.94,239.07,49.88,0.89,24.0,Bon
CAP_0088,2025-01-03 19:00:00,233.34,230.97,50.03,0.93,27.3,Bon
CAP_0088,2025-01-03 20:00:00,210.0,221.1,49.81,0.9,18.1,Bon
CAP_0088,2025-01-03 21:00:00,88.63,231.14,49.96,0.92,30.7,Moyen
CAP_0088,2025-01-03 22:00:00,147.92,229.96,50.15,0.96,25.0,Excellent
CAP_0088,2025-01-03 23:00:00,131.0,239.85,49.97,0.94,26.1,Moyen
CAP_0089,2025-01-01 00:00:00,254.71,233.53,50.08,0.98,23.8,Faible
CAP_0089,2025-01-01 01:00:00,255.68,236.87,50.11,0.89,28.7,Faible
CAP_0089,2025-01-01 02:00:00,110.76,223.6,50.16,0.98,28.8,Moyen
CAP_0089,2025-01-01 03:00:00,192.56,231.29,49.88,0.91,32.3,Faible
CAP_0089,2025-01-01 04:00:00,136.39,237.4,49.86,0.85,22.1,Faible
CAP_0089,2025-01-01 05:00:00,261.8,228.75,49.84,0.94,22.9,Moyen
CAP_0089,2025-01-01 06:00:00,461.87,189.44,50.12,0.95,33.9,Faible
CAP_0089,2025-01-01 07:00:00,192.5,232.33,49.83,0.98,25.4,Moyen
CAP_0089,2025-01-01 08:00:00,168.92,232.03,50.04,0.92,34.7,Faible
CAP_0089,2025-01-01 09:00:00,244.48,231.99,50.01,0.95,30.5,Bon
CAP_0089,2025-01-01 10:00:00,197.2,231.51,50.09,0.92,17.8,Moyen
CAP_0089,2025-01-01 11:00:00,228.7,230.08,49.94,0.91,18.1,Faible
CAP_0089,2025-01-01 12:00:00,238.71,223.2,49.89,0.9,20.4,Moyen
CAP_0089,2025-01-01 13:00:00,253.3,221.71,49.82,0.87,25.9,Excellent
CAP_0089,2025-01-01 14:00:00,299.39,223.93,50.02,0.89,27.7,Bon
CAP_0089,2025-01-01 15:00:00,193.9,227.46,50.03,0.9,27.8,Excellent
CAP_0089,2025-01-01 16:00:00,60.86,229.13,50.07,0.97,24.6,Excellent
CAP_0089,2025-01-01 17:00:00,126.83,225.16,50.19,0.98,24.2,Excellent
CAP_0089,2025-01-01 18:00:00,246.91,190.57,50.04,0.89,21.5,Bon
CAP_0089,2025-01-01 19:00:00,112.0,226.21,49.92,0.94,16.6,Bon
CAP_0089,2025-01-01 20:00:00,197.43,226.4,50.07,0.87,32.6,Moyen
CAP_0089,2025-01-01 21:00:00,99.96,235.98,49.89,0.86,23.0,Bon
CAP_0089,2025-01-01 22:00:00,88.0,239.34,49.98,0.95,28.6,Faible
CAP_0089,2025-01-01 23:00:00,54.69,229.18,50.14,0.94,17.6,Moyen
CAP_0089,2025-01-02 00:00:00,103.6,220.36,50.12,0.86,23.3,Faible
CAP_0089,2025-01-02 01:00:00,259.87,221.62,50.0,0.96,19.1,Excellent
CAP_0089,2025-01-02 02:00:00,113.12,226.93,50.06,0.9,32.9,Moyen
CAP_0089,2025-01-02 03:00:00,52.4,223.67,49.93,0.88,31.3,Excellent
CAP_0089,2025-01-02 04:00:00,80.74,221.84,50.03,0.9,34.4,Excellent
CAP_0089,2025-01-02 05:00:00,279.95,223.66,49.83,0.88,25.6,Moyen
CAP_0089,2025-01-02 06:00:00,70.28,230.98,50.02,0.94,30.5,Faible
CAP_0089,2025-01-02 07:00:00,178.9,220.38,49.81,0.94,21.8,Bon
CAP_0089,2025-01-02 08:00:00,234.16,225.45,49.85,0.96,26.0,Moyen
CAP_0089,2025-01-02 09:00:00,224.9,235.26,49.93,0.96,34.5,Excellent
CAP_0089,2025-01-02 10:00:00,291.19,227.18,50.1,0.93,15.9,Bon
CAP_0089,2025-01-02 11:00:00,111.78,224.54,50.0,0.92,16.0,Moyen
CAP_0089,2025-01-02 12:00:00,175.25,224.89,49.82,0.97,21.8,Excellent
CAP_0089,2025-01-02 13:00:00,79.76,234.89,50.18,0.87,18.7,Faible
CAP_0089,2025-01-02 14:00:00,194.19,222.39,50.14,0.89,35.0,Excellent
CAP_0089,2025-01-02 15:00:00,190.98,222.54,50.1,0.86,27.5,Moyen
CAP_0089,2025-01-02 16:00:00,91.28,228.71,49.87,0.88,27.3,Faible
CAP_0089,2025-01-02 17:00:00,120.0,233.73,49.9,0.97,33.0,Faible
CAP_0089,2025-01-02 18:00:00,217.49,223.14,50.1,0.85,28.7,Bon
CAP_0089,2025-01-02 19:00:00,304.22,220.09,49.88,0.87,15.8,Faible
CAP_0089,2025-01-02 20:00:00,207.1,232.89,50.14,0.95,33.6,Faible
CAP_0089,2025-01-02 21:00:00,185.9,227.92,49.83,0.93,26.0,Bon
CAP_0089,2025-01-02 22:00:00,52.84,239.19,50.09,0.88,27.4,Bon
CAP_0089,2025-01-02 23:00:00,190.96,235.34,49.82,0.93,18.4,Faible
CAP_0089,2025-01-03 00:00:00,225.07,232.21,49.88,0.87,16.3,Faible
CAP_0089,2025-01-03 01:00:00,121.76,224.16,49.85,0.94,32.0,Faible
CAP_0089,2025-01-03 02:00:00,150.45,238.3,50.13,0.91,34.1,Excellent
CAP_0089,2025-01-03 03:00:00,144.06,227.95,49.94,0.94,28.7,Moyen
CAP_0089,2025-01-03 04:00:00,123.87,229.48,49.97,0.86,25.2,Bon
CAP_0089,2025-01-03 05:00:00,241.57,232.95,49.98,0.87,29.4,Bon
CAP_0089,2025-01-03 06:00:00,272.64,223.32,50.02,0.94,33.0,Faible
CAP_0089,2025-01-03 07:00:00,182.83,238.8,50.09,0.94,24.7,Bon
CAP_0089,2025-01-03 08:00:00,296.57,183.56,49.94,0.86,18.7,Bon
CAP_0089,2025-01-03 09:00:00,70.67,226.2,49.91,0.86,19.2,Excellent
CAP_0089,2025-01-03 10:00:00,70.06,238.59,50.13,0.91,28.2,Bon
CAP_0089,2025-01-03 11:00:00,120.22,227.78,50.05,0.88,24.5,Moyen
CAP_0089,2025-01-03 12:00:00,237.67,234.87,50.14,0.9,20.4,Moyen
CAP_0089,2025-01-03 13:00:00,279.52,222.26,50.19,0.88,18.0,Moyen
CAP_0089,2025-01-03 14:00:00,298.43,232.04,49.98,0.89,27.9,Faible
CAP_0089,2025-01-03 15:00:00,283.63,228.88,50.0,0.94,29.6,Bon
CAP_0089,2025-01-03 16:00:00,58.7,223.88,50.1,0.94,20.2,Moyen
CAP_0089,2025-01-03 17:00:00,439.48,224.08,49.81,0.88,20.1,Moyen
CAP_0089,2025-01-03 18:00:00,154.86,228.25,50.17,0.87,16.2,Moyen
CAP_0089,2025-01-03 19:00:00,97.73,233.38,49.92,0.94,15.1,Excellent
CAP_0089,2025-01-03 20:00:00,123.79,230.06,49.83,0.97,27.6,Excellent
CAP_0089,2025-01-03 21:00:00,72.01,233.61,50.17,0.85,31.5,Bon
CAP_0089,2025-01-03 22:00:00,265.79,233.64,49.94,0.95,19.0,Bon
CAP_0089,2025-01-03 23:00:00,265.94,236.86,49.92,0.92,17.3,Faible
CAP_0090,2025-01-01 00:00:00,255.98,230.0,49.94,0.89,31.1,Faible
CAP_0090,2025-01-01 01:00:00,92.38,234.76,50.05,0.95,23.1,Moyen
CAP_0090,2025-01-01 02:00:00,64.15,226.71,49.92,0.98,32.3,Bon
CAP_0090,2025-01-01 03:00:00,285.3,232.28,50.0,0.86,21.6,Faible
CAP_0090,2025-01-01 04:00:00,274.5,238.54,50.03,0.97,22.0,Excellent
CAP_0090,2025-01-01 05:00:00,178.9,221.99,50.16,0.92,15.3,Bon
CAP_0090,2025-01-01 06:00:00,195.83,228.46,50.14,0.86,18.2,Faible
CAP_0090,2025-01-01 07:00:00,216.25,239.77,50.04,0.97,22.4,Excellent
CAP_0090,2025-01-01 08:00:00,110.13,232.13,50.09,0.96,22.3,Moyen
CAP_0090,2025-01-01 09:00:00,59.29,231.28,50.01,0.9,20.3,Faible
CAP_0090,2025-01-01 10:00:00,54.68,225.12,49.97,0.88,34.2,Moyen
CAP_0090,2025-01-01 11:00:00,167.55,226.21,49.9,0.89,15.8,Moyen
CAP_0090,2025-01-01 12:00:00,117.27,232.7,50.11,0.89,23.9,Moyen
CAP_0090,2025-01-01 13:00:00,93.3,230.26,49.93,0.92,27.6,Excellent
CAP_0090,2025-01-01 14:00:00,126.46,226.6,49.99,0.91,24.1,Excellent
CAP_0090,2025-01-01 15:00:00,105.72,227.05,50.16,0.94,26.8,Bon
CAP_0090,2025-01-01 16:00:00,102.13,233.93,49.8,0.92,28.8,Bon
CAP_0090,2025-01-01 17:00:00,409.4,224.45,49.9,0.91,18.3,Faible
CAP_0090,2025-01-01 18:00:00,117.45,223.51,49.87,0.94,34.5,Bon
CAP_0090,2025-01-01 19:00:00,172.6,235.24,50.04,0.97,22.8,Excellent
CAP_0090,2025-01-01 20:00:00,171.76,230.53,50.0,0.91,29.2,Excellent
CAP_0090,2025-01-01 21:00:00,302.68,229.78,49.9,0.9,24.9,Bon
CAP_0090,2025-01-01 22:00:00,235.86,232.15,50.05,0.88,25.4,Faible
CAP_0090,2025-01-01 23:00:00,212.9,234.37,49.96,0.92,34.9,Faible
CAP_0090,2025-01-02 00:00:00,254.54,239.88,49.92,0.88,21.2,Faible
CAP_0090,2025-01-02 01:00:00,96.79,227.69,50.08,0.94,19.9,Bon
CAP_0090,2025-01-02 02:00:00,290.87,220.04,50.15,0.86,16.9,Moyen
CAP_0090,2025-01-02 03:00:00,233.32,225.52,49.98,0.95,21.8,Excellent
CAP_0090,2025-01-02 04:00:00,78.98,227.51,49.82,0.97,29.0,Bon
CAP_0090,2025-01-02 05:00:00,57.22,237.39,49.88,0.89,32.4,Moyen
CAP_0090,2025-01-02 06:00:00,277.87,232.07,50.17,0.96,34.5,Faible
CAP_0090,2025-01-02 07:00:00,288.32,233.96,50.12,0.86,31.9,Moyen
CAP_0090,2025-01-02 08:00:00,256.08,225.49,49.96,0.86,17.7,Excellent
CAP_0090,2025-01-02 09:00:00,287.69,233.17,49.82,0.98,20.6,Excellent
CAP_0090,2025-01-02 10:00:00,169.84,221.39,49.88,0.88,19.4,Faible
CAP_0090,2025-01-02 11:00:00,180.05,234.27,49.84,0.86,27.2,Faible
CAP_0090,2025-01-02 12:00:00,209.87,232.12,50.2,0.94,27.4,Bon
CAP_0090,2025-01-02 13:00:00,151.49,231.93,50.09,0.88,33.3,Excellent
CAP_0090,2025-01-02 14:00:00,159.16,225.37,50.02,0.93,35.0,Faible
CAP_0090,2025-01-02 15:00:00,108.77,237.46,50.09,0.98,27.1,Excellent
CAP_0090,2025-01-02 16:00:00,606.82,222.7,49.84,0.96,28.6,Excellent
CAP_0090,2025-01-02 17:00:00,69.75,226.91,49.95,0.97,15.1,Moyen
CAP_0090,2025-01-02 18:00:00,269.73,222.82,49.93,0.85,29.8,Moyen
CAP_0090,2025-01-02 19:00:00,229.9,228.57,50.18,0.95,33.9,Faible
CAP_0090,2025-01-02 20:00:00,297.07,223.1,50.17,0.96,31.7,Bon
CAP_0090,2025-01-02 21:00:00,233.64,220.67,50.1,0.86,21.1,Bon
CAP_0090,2025-01-02 22:00:00,204.91,223.66,50.09,0.91,19.8,Bon
CAP_0090,2025-01-02 23:00:00,172.5,237.64,49.99,0.97,33.1,Faible
CAP_0090,2025-01-03 00:00:00,76.96,222.76,49.93,0.93,33.8,Bon
CAP_0090,2025-01-03 01:00:00,150.67,237.05,49.82,0.9,23.9,Bon
CAP_0090,2025-01-03 02:00:00,119.11,222.21,50.11,0.87,17.7,Bon
CAP_0090,2025-01-03 03:00:00,248.18,197.84,50.16,0.93,22.1,Moyen
CAP_0090,2025-01-03 04:00:00,93.65,221.76,49.8,0.86,33.2,Faible
CAP_0090,2025-01-03 05:00:00,155.3,231.04,49.97,0.92,29.2,Excellent
CAP_0090,2025-01-03 06:00:00,222.37,223.14,49.94,0.95,31.0,Moyen
CAP_0090,2025-01-03 07:00:00,199.89,225.73,49.82,0.87,19.8,Moyen
CAP_0090,2025-01-03 08:00:00,201.66,222.29,49.95,0.93,33.4,Moyen
CAP_0090,2025-01-03 09:00:00,118.86,232.43,50.14,0.92,34.3,Faible
CAP_0090,2025-01-03 10:00:00,219.44,205.48,50.13,0.87,15.2,Excellent
CAP_0090,2025-01-03 11:00:00,124.46,229.19,49.81,0.89,23.1,Faible
CAP_0090,2025-01-03 12:00:00,282.91,238.8,49.9,0.85,21.4,Excellent
CAP_0090,2025-01-03 13:00:00,209.46,232.7,49.89,0.97,31.8,Bon
CAP_0090,2025-01-03 14:00:00,182.35,223.52,50.12,0.96,30.0,Moyen
CAP_0090,2025-01-03 15:00:00,263.7,237.96,49.92,0.94,32.1,Excellent
CAP_0090,2025-01-03 16:00:00,77.9,239.05,49.99,0.85,33.6,Excellent
CAP_0090,2025-01-03 17:00:00,263.22,220.66,50.02,0.91,32.6,Moyen
CAP_0090,2025-01-03 18:00:00,130.97,229.99,50.14,0.98,28.7,Bon
CAP_0090,2025-01-03 19:00:00,292.45,223.35,49.98,0.88,24.6,Moyen
CAP_0090,2025-01-03 20:00:00,282.13,231.66,49.91,0.89,32.6,Bon
CAP_0090,2025-01-03 21:00:00,79.61,227.21,49.83,0.88,18.9,Moyen
CAP_0090,2025-01-03 22:00:00,185.49,223.32,49.82,0.92,24.5,Faible
CAP_0090,2025-01-03 23:00:00,219.11,232.11,49.86,0.97,34.9,Bon
CAP_0091,2025-01-01 00:00:00,138.95,232.82,49.98,0.89,29.7,Moyen
CAP_0091,2025-01-01 01:00:00,147.38,230.53,50.19,0.91,33.6,Moyen
CAP_0091,2025-01-01 02:00:00,165.24,230.87,50.17,0.92,23.3,Moyen
CAP_0091,2025-01-01 03:00:00,260.42,222.36,49.85,0.89,18.4,Bon
