timestamp,site_id,consumption_mw,voltage_v,frequency_hz,status
2025-01-10T16:45:00,SITE_RES_001,0.139,212.4,49.61,OK
2025-01-13T13:00:00,SITE_COM_001,1.512,242.8,49.62,OK
2025-01-03T03:00:00,SITE_RES_001,0.174,221.5,50.5,OK
28/01/2025 00:45:00,SITE_IND_001,1.703,223.8,49.85,OK
2025-01-12T21:15:00,SITE_IND_001,1.968,224.6,50.09,OK
27/01/2025 04:00:00,SITE_COM_002,0.137,229.5,50.27,OK
2025-01-24T03:30:00,SITE_IND_002,1.106,225.3,50.2,OK
2025-01-15 07:30:00,SITE_IND_001,3.002,232.3,50.16,OK
28/01/2025 03:00:00,SITE_RES_001,0.18,223.8,50.1,OK
2025-01-12T09:00:00,SITE_COM_002,0.884,245.7,49.8,OK
22/01/2025 02:00:00,SITE_IND_002,1.029,236.3,49.97,OK
01/01/2025 06:30:00,SITE_COM_002,0.157,260.8,50.22,OK
2025-01-16T08:45:00,SITE_IND_002,2.514,213.1,50.02,OK
2025-01-17T23:15:00,SITE_RES_002,0.149,227.9,50.22,OK
2025-01-03 18:00:00,SITE_RES_002,0.289,240.3,50.16,OK
10/01/2025 16:15:00,SITE_IND_002,2.449,225.8,49.92,OK
2025-01-17T03:30:00,SITE_RES_001,0.163,230.3,49.9,OK
2025-01-13T13:30:00,SITE_RES_002,0.126,241.5,49.78,OK
2025-01-10 15:45:00,SITE_COM_002,1.042,229.8,50.0,OK
2025-01-12T14:30:00,SITE_COM_002,0.829,222.5,50.11,OK
13/01/2025 11:30:00,SITE_COM_001,3.828,239.0,49.75,OK
2025-01-27T09:15:00,SITE_RES_002,0.129,222.3,49.95,OK
2025-01-19T08:30:00,SITE_RES_001,0.416,228.3,49.84,OK
2025-01-25T22:30:00,SITE_COM_001,0.201,226.5,50.15,OK
2025-01-28T19:00:00,SITE_RES_002,0.293,248.8,49.9,OK
13/01/2025 23:30:00,SITE_RES_001,0.185,237.9,49.74,OK
2025-01-21T22:00:00,SITE_COM_001,0.207,225.4,49.89,OK
24/01/2025 04:45:00,SITE_COM_001,0.181,242.0,49.96,OK
14/01/2025 03:15:00,SITE_RES_001,0.115,219.9,50.14,OK
03/01/2025 16:45:00,SITE_COM_001,1.046,230.4,50.13,OK
2025-01-05T21:45:00,SITE_COM_001,0.26,237.6,50.08,OK
01/01/2025 18:00:00,SITE_RES_001,0.465,234.7,49.99,OK
2025-01-11 01:00:00,SITE_RES_002,0.135,216.6,49.57,OK
2025-01-18T16:30:00,SITE_COM_001,4.937,234.5,49.89,OK
2025-01-21 22:45:00,SITE_RES_001,0.168,221.6,50.15,OK
2025-01-03T18:00:00,SITE_RES_001,0.34,232.5,49.76,OK
13/01/2025 20:15:00,SITE_IND_001,3.217,226.1,50.28,OK
2025-01-05 19:45:00,SITE_COM_001,1.216,229.8,50.52,OK
07/01/2025 10:00:00,SITE_RES_002,0.124,236.8,49.63,OK
2025-01-17 01:00:00,SITE_COM_001,0.167,235.5,50.2,OK
2025-01-10T20:45:00,SITE_RES_001,0.396,221.7,50.18,OK
2025-01-07T21:00:00,SITE_RES_002,0.116,226.7,50.06,OK
2025-01-09T04:45:00,SITE_RES_002,0.149,228.1,49.88,OK
16/01/2025 21:45:00,SITE_COM_002,0.117,230.6,49.56,OK
2025-01-03 03:30:00,SITE_COM_001,0.23,228.4,50.65,OK
2025-01-06T02:45:00,SITE_RES_002,0.084,228.5,49.87,OK
2025-01-19T06:45:00,SITE_RES_001,0.167,236.5,49.86,OK
2025-01-30 08:30:00,SITE_RES_002,0.229,224.3,49.62,OK
2025-01-28T02:15:00,SITE_RES_002,0.107,233.7,49.97,OK
2025-01-25T17:15:00,SITE_IND_001,1.633,233.6,49.42,OK
2025-01-18T23:15:00,SITE_IND_001,1.521,241.2,50.24,OK
2025-01-26 04:45:00,SITE_RES_002,0.128,225.3,50.02,OK
2025-01-26T17:45:00,SITE_IND_002,1.223,219.9,50.2,OK
2025-01-03T14:15:00,SITE_COM_002,0.771,224.1,49.91,OK
2025-01-23 02:30:00,SITE_RES_002,0.128,233.4,49.81,OK
2025-01-12T05:15:00,SITE_COM_002,,236.6,49.95,ERROR
13/01/2025 18:15:00,SITE_RES_002,0.346,226.6,49.57,OK
2025-01-14 13:45:00,SITE_RES_002,0.13,239.6,50.31,OK
2025-01-14T02:15:00,SITE_RES_002,0.126,228.1,49.8,OK
2025-01-14 17:30:00,SITE_RES_002,0.127,213.3,49.8,OK
22/01/2025 14:30:00,SITE_RES_002,0.142,224.2,50.02,OK
2025-01-19T10:15:00,SITE_IND_001,1.082,220.2,50.01,OK
2025-01-30T06:00:00,SITE_RES_002,0.137,230.7,50.01,OK
2025-01-10 00:00:00,SITE_IND_002,0.883,237.2,50.23,OK
10/01/2025 19:15:00,SITE_IND_002,2.395,222.2,50.03,OK
2025-01-15 20:00:00,SITE_RES_002,0.445,233.3,50.05,OK
2025-01-10T02:15:00,SITE_RES_001,0.193,206.0,49.84,OK
2025-01-04T16:45:00,SITE_IND_001,1.063,230.0,49.68,OK
21/01/2025 13:00:00,SITE_RES_001,0.143,239.3,50.19,OK
2025-01-04T15:00:00,SITE_RES_001,0.182,228.2,49.76,OK
2025-01-10 09:15:00,SITE_COM_002,0.897,224.8,50.12,OK
2025-01-18T17:15:00,SITE_IND_002,0.94,233.1,50.22,OK
2025-01-21T17:45:00,SITE_COM_001,1.047,219.7,49.51,OK
2025-01-30 04:15:00,SITE_COM_001,0.175,242.5,49.9,OK
01/01/2025 07:45:00,SITE_IND_002,3.213,238.7,49.93,OK
27/01/2025 06:15:00,SITE_COM_002,0.181,220.2,49.93,OK
2025-01-14T18:45:00,SITE_IND_001,2.753,253.8,49.73,OK
2025-01-07 08:15:00,SITE_IND_002,2.387,236.4,49.79,OK
2025-01-06 22:45:00,SITE_IND_001,1.531,241.9,50.07,OK
2025-01-29 03:45:00,SITE_RES_002,0.119,213.5,49.83,OK
2025-01-03T09:30:00,SITE_IND_002,2.565,214.8,49.47,OK
2025-01-28T09:15:00,SITE_RES_002,0.111,221.9,49.98,OK
15/01/2025 22:30:00,SITE_IND_002,1.304,231.2,49.86,OK
2025-01-13T21:15:00,SITE_RES_002,0.129,220.3,49.84,OK
2025-01-09T17:45:00,SITE_COM_002,0.926,226.8,49.89,OK
2025-01-09T12:00:00,SITE_IND_002,-777.0,219.3,50.19,ERROR
2025-01-21T00:15:00,SITE_COM_001,0.174,224.2,49.88,OK
2025-01-21 11:30:00,SITE_COM_001,1.371,249.1,50.0,OK
2025-01-06T12:15:00,SITE_IND_002,,218.1,50.09,ERROR
30/01/2025 04:15:00,SITE_IND_001,1.377,218.5,49.74,OK
2025-01-23T06:45:00,SITE_IND_001,2.445,250.3,49.87,OK
2025-01-28T23:30:00,SITE_COM_002,0.144,252.2,50.17,OK
15/01/2025 16:00:00,SITE_IND_001,4.478,239.8,49.89,OK
20/01/2025 18:30:00,SITE_COM_001,1.196,237.7,50.34,OK
12/01/2025 11:15:00,SITE_IND_002,1.013,238.2,50.11,OK
28/01/2025 19:00:00,SITE_RES_001,0.387,236.9,49.95,OK
04/01/2025 21:00:00,SITE_COM_002,0.124,225.9,50.01,OK
2025-01-15T00:00:00,SITE_RES_001,0.143,233.8,50.12,OK
2025-01-23T10:45:00,SITE_RES_002,0.143,225.2,50.0,OK
18/01/2025 06:45:00,SITE_RES_002,0.15,225.0,50.16,OK
2025-01-08T08:30:00,SITE_IND_001,5.0,237.8,49.95,OK
2025-01-27 00:15:00,SITE_COM_001,0.198,233.3,50.09,OK
2025-01-20T08:30:00,SITE_COM_001,1.245,232.9,49.82,OK
2025-01-27T20:00:00,SITE_RES_002,0.303,213.3,50.07,OK
2025-01-17T22:45:00,SITE_COM_001,0.242,239.0,50.02,OK
2025-01-01 01:00:00,SITE_IND_001,1.492,245.6,49.48,OK
06/01/2025 20:00:00,SITE_COM_002,0.184,225.6,49.77,OK
2025-01-02 21:15:00,SITE_COM_001,0.22,249.4,49.82,OK
23/01/2025 08:00:00,SITE_COM_001,1.292,231.8,49.93,OK
19/01/2025 21:30:00,SITE_COM_001,0.283,236.8,49.95,OK
2025-01-16 03:45:00,SITE_COM_002,0.097,244.9,50.04,OK
2025-01-21T02:45:00,SITE_RES_001,0.149,214.9,49.99,OK
2025-01-21 09:30:00,SITE_COM_002,0.77,233.9,49.99,OK
2025-01-10T21:00:00,SITE_COM_002,0.141,227.6,50.14,OK
2025-01-05T22:15:00,SITE_COM_002,0.127,212.6,49.79,OK
2025-01-19T05:30:00,SITE_COM_002,0.124,247.1,49.68,OK
2025-01-14T02:00:00,SITE_IND_002,1.104,224.5,50.0,OK
2025-01-22 08:45:00,SITE_IND_001,3.034,238.9,49.9,OK
2025-01-20 20:00:00,SITE_COM_001,0.182,225.2,49.83,OK
2025-01-13T23:15:00,SITE_IND_001,1.608,230.8,49.98,OK
2025-01-14T17:00:00,SITE_RES_002,0.148,236.7,49.86,OK
08/01/2025 05:00:00,SITE_IND_001,7.994,226.9,49.64,OK
17/01/2025 11:45:00,SITE_COM_002,0.885,238.1,50.09,OK
2025-01-02T04:45:00,SITE_RES_002,0.098,224.9,49.97,OK
2025-01-07T11:30:00,SITE_COM_002,0.894,234.5,49.88,OK
21/01/2025 17:30:00,SITE_RES_001,0.17,215.8,49.78,OK
2025-01-12T00:00:00,SITE_IND_002,1.009,226.6,49.77,OK
2025-01-03T03:00:00,SITE_COM_002,0.141,231.8,50.25,OK
2025-01-04T11:15:00,SITE_IND_002,0.858,234.7,49.77,OK
01/01/2025 11:30:00,SITE_IND_001,3.279,227.2,49.73,OK
2025-01-27T02:15:00,SITE_IND_001,1.767,227.3,49.9,OK
2025-01-27T16:00:00,SITE_RES_002,0.125,231.8,49.98,OK
2025-01-11 07:00:00,SITE_IND_002,1.101,218.3,49.66,OK
06/01/2025 03:00:00,SITE_IND_002,0.764,233.0,50.03,OK
2025-01-07T07:30:00,SITE_IND_002,-888.0,215.6,50.11,ERROR
07/01/2025 18:45:00,SITE_IND_001,,247.4,49.96,ERROR
2025-01-09T07:00:00,SITE_COM_001,0.172,240.9,49.97,OK
11/01/2025 03:30:00,SITE_IND_002,1.049,238.4,50.2,OK
2025-01-19 18:45:00,SITE_IND_001,1.334,238.2,49.95,OK
2025-01-08T03:30:00,SITE_IND_002,0.998,206.3,49.96,OK
2025-01-27 13:45:00,SITE_COM_002,,234.8,50.12,ERROR
02/01/2025 23:15:00,SITE_COM_002,0.141,249.9,49.83,OK
2025-01-05T19:15:00,SITE_IND_002,0.974,222.8,50.03,OK
2025-01-15T04:45:00,SITE_RES_001,0.159,232.0,49.86,OK
2025-01-02 10:30:00,SITE_IND_001,3.211,238.6,49.92,OK
28/01/2025 19:45:00,SITE_IND_001,2.862,231.6,49.83,OK
2025-01-14T07:00:00,SITE_RES_002,0.339,233.8,49.86,OK
2025-01-16T20:30:00,SITE_COM_001,0.194,226.8,49.94,OK
2025-01-24 03:00:00,SITE_RES_001,0.138,224.3,49.9,OK
2025-01-27 01:30:00,SITE_IND_001,1.659,236.0,49.92,OK
2025-01-05T07:45:00,SITE_IND_001,1.713,226.9,49.75,OK
01/01/2025 04:00:00,SITE_COM_002,0.157,238.1,50.13,OK
2025-01-14 10:30:00,SITE_COM_001,0.885,237.9,49.79,OK
2025-01-26 03:15:00,SITE_RES_001,0.173,230.7,50.0,OK
2025-01-23T18:45:00,SITE_RES_002,0.211,231.9,50.02,OK
07/01/2025 19:45:00,SITE_RES_002,0.275,215.8,50.04,OK
2025-01-26T04:30:00,SITE_IND_001,1.469,243.2,50.16,OK
05/01/2025 03:15:00,SITE_COM_001,0.174,236.6,49.92,OK
2025-01-14T22:00:00,SITE_IND_001,1.317,226.1,50.29,OK
13/01/2025 07:00:00,SITE_RES_001,0.515,230.2,49.69,OK
2025-01-01T04:45:00,SITE_IND_002,1.087,215.5,49.72,OK
2025-01-04T05:30:00,SITE_COM_002,0.185,224.5,49.95,OK
2025-01-19T15:45:00,SITE_RES_001,0.169,220.4,49.9,OK
2025-01-06T09:45:00,SITE_RES_002,0.133,226.0,50.06,OK
2025-01-08T09:15:00,SITE_RES_001,0.156,233.2,49.78,OK
2025-01-01T15:00:00,SITE_RES_001,0.177,230.5,50.15,OK
2025-01-16T18:45:00,SITE_RES_001,0.395,217.0,50.05,OK
2025-01-05T21:15:00,SITE_RES_002,0.12,221.4,50.32,OK
2025-01-21 20:30:00,SITE_COM_001,0.194,227.9,50.44,OK
2025-01-27T18:00:00,SITE_COM_001,,215.2,50.14,ERROR
2025-01-27T07:45:00,SITE_IND_002,2.714,212.2,49.95,OK
2025-01-26T16:30:00,SITE_COM_002,0.827,237.8,50.4,OK
2025-01-09 03:45:00,SITE_IND_002,1.195,229.2,50.05,OK
2025-01-22T11:15:00,SITE_COM_002,1.077,232.7,49.87,OK
2025-01-07T14:15:00,SITE_RES_001,0.142,245.2,49.94,OK
2025-01-11T12:45:00,SITE_COM_001,1.114,216.3,50.01,OK
25/01/2025 07:15:00,SITE_RES_001,0.39,225.4,49.86,OK
2025-01-07T03:15:00,SITE_COM_001,0.234,223.3,49.96,OK
2025-01-07T15:15:00,SITE_COM_002,1.092,241.7,50.02,OK
2025-01-12T12:45:00,SITE_IND_001,1.35,214.1,50.1,OK
2025-01-30T09:30:00,SITE_COM_002,0.912,233.3,50.25,OK
2025-01-23T13:15:00,SITE_IND_002,2.821,234.9,50.44,OK
2025-01-23T13:45:00,SITE_IND_001,3.794,233.8,49.88,OK
2025-01-04T09:00:00,SITE_COM_001,0.979,224.1,50.07,OK
2025-01-30T12:45:00,SITE_RES_001,0.139,223.7,49.7,OK
2025-01-27T18:30:00,SITE_RES_002,0.266,236.5,49.86,OK
2025-01-24T11:30:00,SITE_COM_002,1.009,240.0,50.07,OK
2025-01-29T20:15:00,SITE_RES_001,0.342,244.4,49.91,OK
2025-01-21T06:30:00,SITE_RES_001,0.151,236.9,49.74,OK
2025-01-18T00:15:00,SITE_RES_001,0.141,233.3,50.02,OK
2025-01-13T14:45:00,SITE_COM_002,0.978,212.8,50.17,OK
28/01/2025 09:00:00,SITE_COM_002,0.907,213.5,50.18,OK
14/01/2025 18:15:00,SITE_COM_002,1.044,228.5,50.02,OK
2025-01-23 12:45:00,SITE_RES_001,0.165,243.7,50.08,OK
2025-01-13T10:30:00,SITE_COM_001,1.373,219.3,50.21,OK
2025-01-23T08:00:00,SITE_RES_002,0.264,212.1,50.08,OK
2025-01-23T19:45:00,SITE_RES_002,0.292,219.3,50.18,OK
13/01/2025 02:00:00,SITE_COM_002,0.168,220.5,49.94,OK
2025-01-11T04:15:00,SITE_RES_002,0.116,217.4,49.99,OK
2025-01-19 20:15:00,SITE_RES_002,0.218,239.5,49.71,OK
09/01/2025 06:15:00,SITE_COM_002,0.141,226.2,49.6,OK
19/01/2025 00:45:00,SITE_IND_001,1.681,245.6,50.22,OK
02/01/2025 12:45:00,SITE_IND_001,3.305,215.9,50.0,OK
2025-01-25T02:45:00,SITE_COM_002,0.177,233.9,49.7,OK
2025-01-24T02:15:00,SITE_COM_002,0.14,223.1,49.9,OK
2025-01-01T23:00:00,SITE_RES_002,0.113,226.1,49.82,OK
2025-01-04T09:30:00,SITE_RES_001,0.102,243.9,50.13,OK
2025-01-24T03:15:00,SITE_RES_002,0.109,220.2,50.22,OK
2025-01-03 02:15:00,SITE_IND_002,1.105,210.2,50.01,OK
2025-01-27T14:00:00,SITE_IND_001,3.201,242.7,50.05,OK
14/01/2025 08:00:00,SITE_RES_001,0.433,229.2,49.89,OK
2025-01-28T02:15:00,SITE_RES_001,-999.0,222.1,50.04,ERROR
2025-01-17T20:15:00,SITE_IND_001,2.679,230.0,50.38,OK
2025-01-12T08:15:00,SITE_RES_001,0.454,243.0,50.06,OK
2025-01-21T20:45:00,SITE_COM_002,0.142,235.7,50.29,OK
2025-01-21 16:45:00,SITE_COM_001,1.303,231.5,50.11,OK
2025-01-19 04:45:00,SITE_COM_002,0.179,222.8,49.93,OK
06/01/2025 13:45:00,SITE_IND_002,2.196,229.3,49.72,OK
2025-01-07T07:15:00,SITE_IND_001,3.544,234.7,49.99,OK
03/01/2025 23:00:00,SITE_RES_001,0.177,223.2,49.95,OK
18/01/2025 10:00:00,SITE_RES_002,0.128,226.3,50.05,OK
2025-01-15 16:15:00,SITE_RES_001,0.158,232.3,50.19,OK
2025-01-25 14:30:00,SITE_RES_002,0.13,226.9,50.03,OK
02/01/2025 23:30:00,SITE_IND_001,1.363,229.2,50.09,OK
2025-01-06T11:45:00,SITE_IND_001,3.415,242.0,49.9,OK
2025-01-11T18:30:00,SITE_COM_002,0.895,202.6,50.08,OK
2025-01-30T00:00:00,SITE_IND_002,1.027,230.2,50.12,OK
2025-01-07T11:15:00,SITE_RES_001,0.156,227.2,49.94,OK
2025-01-18T12:45:00,SITE_COM_002,0.855,220.2,50.09,OK
2025-01-28T02:15:00,SITE_COM_001,0.192,219.3,50.42,OK
2025-01-05 14:45:00,SITE_COM_001,1.033,225.0,49.99,OK
16/01/2025 08:30:00,SITE_RES_001,0.393,214.3,49.85,OK
2025-01-26 18:45:00,SITE_COM_001,1.026,224.7,50.23,OK
2025-01-03T06:15:00,SITE_RES_002,0.124,226.5,49.68,OK
2025-01-05T10:45:00,SITE_RES_002,0.1,223.4,50.2,OK
2025-01-16 22:45:00,SITE_RES_001,0.139,245.0,50.12,OK
2025-01-22 14:45:00,SITE_COM_001,1.063,222.6,50.09,OK
05/01/2025 22:00:00,SITE_COM_001,0.257,227.4,49.73,OK
2025-01-12 23:30:00,SITE_RES_002,0.131,204.5,49.83,OK
21/01/2025 16:45:00,SITE_RES_002,0.111,234.2,50.01,OK
2025-01-25 10:15:00,SITE_COM_001,1.204,231.8,50.05,OK
2025-01-17T08:45:00,SITE_COM_002,0.829,221.4,50.19,OK
2025-01-04T17:30:00,SITE_COM_002,0.816,214.9,49.8,OK
2025-01-28T08:45:00,SITE_RES_002,0.313,245.1,49.97,OK
2025-01-07T15:45:00,SITE_IND_002,2.496,241.0,49.93,OK
2025-01-06T12:00:00,SITE_COM_001,0.77,219.8,50.2,OK
2025-01-27 21:00:00,SITE_RES_001,0.135,223.5,49.94,OK
2025-01-29T15:00:00,SITE_COM_002,0.858,232.2,49.89,OK
2025-01-26T15:15:00,SITE_RES_001,0.128,228.4,50.19,OK
24/01/2025 01:15:00,SITE_RES_002,0.137,245.2,50.02,OK
19/01/2025 00:15:00,SITE_RES_001,0.151,224.3,50.25,OK
2025-01-17T04:30:00,SITE_COM_001,0.204,221.0,49.75,OK
2025-01-09 16:30:00,SITE_IND_001,3.986,241.5,50.16,OK
2025-01-12T12:00:00,SITE_COM_001,1.164,220.0,50.0,OK
2025-01-17T11:30:00,SITE_COM_002,0.773,216.4,50.1,OK
2025-01-25T18:30:00,SITE_COM_001,1.042,237.3,50.04,OK
03/01/2025 19:45:00,SITE_IND_002,2.955,221.5,50.1,OK
2025-01-29T02:15:00,SITE_IND_002,1.104,218.8,49.87,OK
2025-01-17 20:45:00,SITE_IND_001,3.955,221.5,49.62,OK
2025-01-25 09:00:00,SITE_IND_002,1.231,240.8,50.13,OK
2025-01-01T14:45:00,SITE_RES_001,0.184,225.1,49.69,OK
01/01/2025 05:45:00,SITE_IND_001,1.575,222.5,50.31,OK
2025-01-15T17:45:00,SITE_IND_002,2.722,223.6,50.09,OK
2025-01-17T22:00:00,SITE_RES_001,0.143,226.7,49.87,OK
24/01/2025 01:45:00,SITE_IND_002,1.057,229.7,50.12,OK
01/01/2025 15:45:00,SITE_RES_001,0.134,215.6,50.32,OK
2025-01-20T09:45:00,SITE_COM_002,0.61,244.5,50.22,OK
2025-01-27T10:00:00,SITE_RES_002,0.116,223.3,49.99,OK
2025-01-09T10:15:00,SITE_COM_002,0.717,232.0,49.76,OK
14/01/2025 10:00:00,SITE_COM_001,1.424,220.5,50.15,OK
2025-01-30 18:30:00,SITE_RES_001,0.29,217.1,49.97,OK
2025-01-03 11:45:00,SITE_RES_002,0.14,231.5,49.93,OK
2025-01-17 14:30:00,SITE_RES_002,0.133,228.7,50.34,OK
25/01/2025 01:30:00,SITE_RES_002,0.127,230.3,50.01,OK
2025-01-02 15:15:00,SITE_RES_001,0.213,228.4,50.06,OK
19/01/2025 08:45:00,SITE_RES_001,0.469,209.7,50.26,OK
10/01/2025 13:00:00,SITE_COM_001,1.238,223.7,50.12,OK
2025-01-09 12:45:00,SITE_COM_001,1.22,219.6,50.23,OK
2025-01-15T20:30:00,SITE_IND_001,2.879,244.3,50.17,OK
2025-01-19T22:30:00,SITE_RES_002,0.116,222.1,49.65,OK
04/01/2025 08:30:00,SITE_IND_001,2.197,227.4,50.1,OK
2025-01-05T02:00:00,SITE_IND_001,1.439,229.7,50.39,OK
2025-01-06T14:45:00,SITE_COM_001,0.958,219.2,49.79,OK
20/01/2025 16:00:00,SITE_RES_001,0.157,223.3,50.07,OK
2025-01-22T10:45:00,SITE_IND_002,1.657,238.9,50.16,OK
2025-01-17T11:30:00,SITE_IND_002,2.935,226.6,50.05,OK
29/01/2025 17:30:00,SITE_IND_002,3.293,238.4,50.07,OK
2025-01-07T14:30:00,SITE_COM_002,0.982,227.7,49.93,OK
2025-01-18T23:00:00,SITE_RES_001,,241.6,49.93,ERROR
04/01/2025 08:30:00,SITE_RES_001,0.562,227.7,50.22,OK
2025-01-10T18:00:00,SITE_COM_002,0.974,227.1,50.13,OK
2025-01-26T15:15:00,SITE_IND_001,1.464,227.7,49.84,OK
2025-01-08 05:00:00,SITE_COM_001,,228.4,50.05,ERROR
2025-01-22T11:00:00,SITE_RES_001,0.144,226.1,50.07,OK
2025-01-16 14:30:00,SITE_IND_001,3.271,225.2,50.37,OK
2025-01-05T04:30:00,SITE_RES_001,0.114,215.3,50.07,OK
2025-01-27 20:15:00,SITE_COM_001,0.246,225.2,49.89,OK
2025-01-11T15:45:00,SITE_IND_002,1.151,258.5,49.91,OK
2025-01-02T08:30:00,SITE_RES_002,0.312,226.3,50.03,OK
25/01/2025 08:00:00,SITE_COM_002,0.87,240.4,50.27,OK
2025-01-12 18:45:00,SITE_COM_002,1.112,219.9,50.24,OK
20/01/2025 16:45:00,SITE_RES_001,0.119,232.8,49.84,OK
2025-01-14T22:45:00,SITE_COM_001,0.188,241.2,50.07,OK
15/01/2025 10:15:00,SITE_RES_002,0.125,228.4,49.95,OK
2025-01-27 12:00:00,SITE_COM_001,1.118,206.7,49.84,OK
2025-01-10T20:00:00,SITE_RES_001,0.347,213.8,50.1,OK
04/01/2025 18:30:00,SITE_IND_001,1.881,231.4,49.46,OK
04/01/2025 18:15:00,SITE_COM_002,0.966,217.8,50.28,OK
2025-01-12 12:00:00,SITE_RES_001,0.153,220.1,49.94,OK
2025-01-07T23:00:00,SITE_IND_002,1.436,216.0,50.19,OK
2025-01-23T06:30:00,SITE_IND_002,2.539,235.6,50.02,OK
2025-01-08 12:45:00,SITE_COM_001,1.171,240.1,49.96,OK
2025-01-02T13:45:00,SITE_RES_001,0.19,246.9,50.11,OK
11/01/2025 21:00:00,SITE_RES_001,0.148,217.2,50.33,OK
2025-01-25 13:00:00,SITE_COM_001,1.202,228.1,50.14,OK
05/01/2025 00:00:00,SITE_RES_002,0.1,229.3,49.79,OK
2025-01-18T10:00:00,SITE_IND_002,1.023,235.1,50.09,OK
21/01/2025 12:45:00,SITE_IND_001,2.618,212.9,50.02,OK
2025-01-17 09:30:00,SITE_RES_002,0.121,246.5,49.97,OK
2025-01-12T10:30:00,SITE_COM_002,0.871,239.3,50.0,OK
2025-01-08T17:45:00,SITE_IND_001,3.487,234.1,49.91,OK
2025-01-25T20:45:00,SITE_COM_002,0.192,220.0,50.01,OK
2025-01-14T04:30:00,SITE_IND_002,0.989,219.1,50.36,OK
17/01/2025 06:15:00,SITE_RES_001,,245.3,49.85,ERROR
2025-01-27T23:00:00,SITE_RES_001,0.121,239.1,50.27,OK
14/01/2025 18:45:00,SITE_IND_002,3.057,228.3,49.9,OK
2025-01-09T01:45:00,SITE_COM_001,0.157,238.2,50.31,OK
11/01/2025 19:00:00,SITE_COM_001,1.093,227.1,49.78,OK
2025-01-21 13:15:00,SITE_RES_001,0.173,234.1,50.07,OK
2025-01-01T18:15:00,SITE_RES_001,0.344,228.6,49.76,OK
2025-01-06 22:15:00,SITE_IND_002,0.968,216.7,50.13,OK
2025-01-17T15:30:00,SITE_COM_002,0.913,217.5,49.94,OK
2025-01-30T13:15:00,SITE_RES_002,0.097,234.7,49.84,OK
2025-01-27T21:00:00,SITE_COM_002,,246.6,50.17,ERROR
17/01/2025 18:00:00,SITE_IND_002,2.083,233.7,50.29,OK
2025-01-28 11:45:00,SITE_RES_002,0.149,229.3,50.23,OK
2025-01-10T23:15:00,SITE_COM_001,0.166,222.2,50.22,OK
02/01/2025 19:45:00,SITE_RES_001,0.372,223.1,49.77,OK
2025-01-23T18:30:00,SITE_RES_001,0.407,229.8,50.07,OK
2025-01-20 21:45:00,SITE_IND_002,3.038,237.5,50.12,OK
2025-01-17T18:15:00,SITE_IND_002,-888.0,239.9,49.82,ERROR
2025-01-07T10:00:00,SITE_COM_002,0.925,235.6,49.96,OK
2025-01-21 17:45:00,SITE_RES_002,0.149,235.0,50.0,OK
2025-01-02T14:30:00,SITE_RES_002,0.097,225.4,50.04,OK
2025-01-24 12:00:00,SITE_IND_001,3.735,232.6,49.98,OK
2025-01-12T05:30:00,SITE_IND_001,1.496,210.7,49.97,OK
2025-01-16 05:15:00,SITE_IND_002,0.998,252.1,50.11,OK
04/01/2025 04:00:00,SITE_RES_002,0.128,222.9,49.92,OK
2025-01-20T07:15:00,SITE_COM_001,0.204,231.7,49.84,OK
2025-01-23T18:00:00,SITE_IND_001,3.646,225.6,50.21,OK
2025-01-26T13:45:00,SITE_IND_001,1.338,236.5,50.06,OK
22/01/2025 13:00:00,SITE_RES_002,0.124,232.4,49.94,OK
2025-01-21T09:00:00,SITE_COM_001,1.227,231.2,49.79,OK
2025-01-24T22:30:00,SITE_COM_001,0.193,234.2,49.89,OK
2025-01-18 13:30:00,SITE_IND_002,1.252,238.3,49.79,OK
2025-01-28T02:45:00,SITE_COM_001,0.195,225.5,50.03,OK
03/01/2025 12:00:00,SITE_COM_001,1.093,239.0,50.34,OK
04/01/2025 11:45:00,SITE_IND_002,-888.0,215.7,50.01,ERROR
02/01/2025 14:00:00,SITE_IND_002,2.764,234.1,50.09,OK
2025-01-14T05:00:00,SITE_COM_002,0.152,226.7,49.88,OK
29/01/2025 15:45:00,SITE_IND_001,4.2,238.1,49.96,OK
28/01/2025 00:30:00,SITE_IND_002,1.22,215.0,49.82,OK
2025-01-23 22:45:00,SITE_IND_001,1.764,228.1,50.0,OK
2025-01-05T12:30:00,SITE_COM_001,1.119,232.3,50.12,OK
2025-01-20T21:15:00,SITE_COM_001,0.213,220.7,49.92,OK
2025-01-09 13:15:00,SITE_COM_001,1.298,238.9,50.04,OK
17/01/2025 23:30:00,SITE_COM_002,0.125,222.2,49.94,OK
2025-01-12T09:30:00,SITE_IND_001,1.594,230.9,49.87,OK
29/01/2025 12:00:00,SITE_COM_002,0.913,204.0,49.97,OK
2025-01-01T00:15:00,SITE_IND_001,1.296,215.9,50.29,OK
20/01/2025 09:30:00,SITE_IND_001,3.461,229.1,50.38,OK
2025-01-14T14:15:00,SITE_RES_002,0.127,227.2,50.34,OK
12/01/2025 10:15:00,SITE_IND_002,1.125,238.0,49.96,OK
2025-01-06T20:00:00,SITE_IND_002,3.026,236.0,50.04,OK
2025-01-23T12:15:00,SITE_IND_001,4.061,224.5,50.06,OK
18/01/2025 14:15:00,SITE_IND_002,1.202,232.9,49.7,OK
2025-01-23T14:45:00,SITE_COM_002,0.76,222.2,49.71,OK
